""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000510736.1	ENSG00000251372.5	LINC00499	lincRNA	chr4	138309742	138424149	+	587	0.671888874583468	-2.21110139358305	3.16629295439242	0.00176049290978155	0.0451748029754349	-1.32499994839831	0.0419150946085278
ENST00000366794.9	ENSG00000143799.12	PARP1	protein_coding	chr1	226360691	226408073	-	3958	-0.0795257096236769	6.313379938652	-3.16611623292757	0.00176151612280577	0.0451748029754349	-2.77712057640985	0.03028668952724
ENST00000313735.10	ENSG00000007171.16	NOS2	protein_coding	chr17	27756766	27800499	-	4176	0.471458815179662	-0.364178259621216	3.16601748373312	0.00176208811795563	0.0451748029754349	-1.60045919625615	0.0556202218484766
ENST00000543795.5	ENSG00000141971.12	MVB12A	protein_coding	chr19	17420111	17425332	+	1154	-1.30708830560216	-3.16931334691302	-3.16601447573709	0.00176210554417915	0.0451748029754349	-1.38974179801026	0.0517899631684692
ENST00000398761.8	ENSG00000107745.17	MICU1	protein_coding	chr10	72367327	72626191	-	2488	-0.187642852571675	3.69586660888654	-3.16596596861757	0.00176238658250445	0.0451748029754349	-2.34738973267218	0.0914775224481615
ENST00000301904.3	ENSG00000168077.13	SCARA3	protein_coding	chr8	27634181	27673020	+	3510	-0.178436141083453	4.30531522876416	-3.165459836148	0.00176532146539799	0.0452346356712002	-2.44628611461449	0.0809862698116275
ENST00000517411.1	ENSG00000253716.5	MINCR	antisense	chr8	143280166	143281660	-	645	-0.683514100124242	-2.45398381139556	-3.16522394555839	0.00176669085620044	0.0452543271053058	-1.33301485272318	0.0579258338620668
ENST00000300413.9	ENSG00000167088.10	SNRPD1	protein_coding	chr18	21612267	21633524	+	4909	-0.064223943467794	4.32245826205703	-3.1651052937133	0.00176738002483357	0.0452565869738835	-2.45157235548151	0.074728040624907
ENST00000372695.5	ENSG00000102409.9	BEX4	protein_coding	chrX	103215092	103217246	+	1328	-0.0684289836120605	6.09287219078367	-3.16436832359297	0.00177166616302656	0.0453509201466237	-2.74896463462827	0.0989761481073105
ENST00000544665.7	ENSG00000169896.16	ITGAM	protein_coding	chr16	31259994	31332892	+	4718	0.290500529460345	1.78314015344828	3.16426163192677	0.00177228746672599	0.0453514090491564	-2.00024338794999	0.498351096962576
ENST00000424456.3	ENSG00000231697.3	NANOGP5	transcribed_processed_pseudogene	chr9	100175178	100176054	+	877	-0.188425882662553	-0.301067601172764	-3.16389931949532	0.00177439884690727	0.0453900145250474	-1.59870843588265	0.23340729898934
ENST00000378735.5	ENSG00000131437.15	KIF3A	protein_coding	chr5	132695630	132737572	-	3266	0.115886568192935	5.14464652430752	3.16370286954682	0.00177554463447887	0.0454008967847972	-2.60020410909002	0.187568540690673
ENST00000376406.7	ENSG00000137337.14	MDC1	protein_coding	chr6	30699807	30717889	-	7576	-0.0902239005032712	3.90214371022778	-3.16350897929169	0.0017766761640961	0.0454008967847972	-2.38605586357066	0.048788897652663
ENST00000380993.7	ENSG00000074803.17	SLC12A1	protein_coding	chr15	48206301	48304076	+	4707	-1.48971007180087	-2.81602548333736	-3.16342017918283	0.00177719461794064	0.0454008967847972	-1.35547104764515	0.068330076614807
ENST00000594710.1	ENSG00000269067.1	ZNF728	protein_coding	chr19	22975468	23003176	-	2015	0.305481954895565	1.07084881067764	3.163375638466	0.00177745471883496	0.0454008967847972	-1.85240168537184	0.108918779242271
ENST00000623414.1	ENSG00000279569.1	RP11-394B2.1	TEC	chr16	70661667	70665836	+	4170	0.343197894438476	-1.46777771820384	3.16330991784407	0.00177783856668349	0.0454008967847972	-1.39884089768192	0.095115174698434
ENST00000522968.1	ENSG00000104691.14	UBXN8	protein_coding	chr8	30732619	30751518	+	813	0.167508313835004	0.749234843345295	3.16318922528048	0.0017785436834488	0.0454035072057103	-1.79921411019305	0.101257815375451
ENST00000521512.5	ENSG00000197043.13	ANXA6	protein_coding	chr5	151101144	151157760	-	1793	-0.215929292410407	1.76637851960308	-3.1629453267684	0.00177996939084133	0.0454245052032768	-1.99021597149761	0.427935211495296
ENST00000490091.1	ENSG00000184787.18	UBE2G2	protein_coding	chr21	44799990	44801808	-	1512	0.167846022288711	0.553269403469885	3.16256630873205	0.0017821870376577	0.0454656922828468	-1.75784177508829	0.0688807228318266
ENST00000442668.6	ENSG00000198000.11	NOL8	protein_coding	chr9	92297358	92325556	-	4281	-0.375213776680931	2.21855434969724	-3.16235959886373	0.00178339758103117	0.0454739202663523	-2.08965766846076	0.172433351265485
ENST00000371586.6	ENSG00000154222.14	CC2D1B	protein_coding	chr1	52350593	52366193	-	5642	0.0928147875772514	2.82247265404282	3.16230503886385	0.00178371722459208	0.0454739202663523	-2.19736037848121	0.063688159993934
ENST00000302692.6	ENSG00000171612.6	SLC25A33	protein_coding	chr1	9539482	9585179	+	3854	0.0918078458217383	3.78275512584357	3.16213341585161	0.00178472303568043	0.0454841648372445	-2.37241223598132	0.133739793649056
ENST00000354193.4	ENSG00000198168.8	SVIP	protein_coding	chr11	22818929	22829865	-	4541	-0.109526759285347	4.96107441412552	-3.1613405457809	0.00178937653427339	0.0455873333625151	-2.56803041861446	0.264193011115298
ENST00000561152.1	ENSG00000140262.17	TCF12	protein_coding	chr15	56919517	57166428	+	675	-0.207776919161129	-0.898601907005111	-3.16088509626395	0.00179205472507227	0.0456401248868677	-1.50335174084983	0.0284657065376568
ENST00000516201.1	ENSG00000252010.1	SCARNA5	scaRNA	chr2	233275727	233276002	+	276	0.1859813782467	6.57017092772279	3.16059796373484	0.00179374506327296	0.045667730551056	-2.84464623457031	0.296203421950019
ENST00000463622.6	ENSG00000092108.20	SCFD1	protein_coding	chr14	30622319	30735692	+	1943	-1.97321444715483	-3.39915838248332	-3.16036004713574	0.00179514678675537	0.0456879720729167	-1.50560826347592	0.0551400709578991
ENST00000392748.5	ENSG00000110002.15	VWA5A	protein_coding	chr11	124115404	124146909	+	3419	-0.277702248157665	3.45396219889882	-3.15976334685413	0.00179866680144276	0.045762093969545	-2.31150653694086	0.0559145813629917
ENST00000442832.8	ENSG00000269343.6	ZNF587B	protein_coding	chr19	57830295	57846238	+	3339	0.111677753916481	2.28185490784505	3.15955037650439	0.00179992468775587	0.0457782140312181	-2.10001451376749	0.0797841942454089
ENST00000570359.1	ENSG00000141252.19	VPS53	protein_coding	chr17	536424	539204	-	2781	-0.148719939014843	0.783045799663477	-3.15945028650156	0.00180051613964424	0.0457782140312181	-1.80964037572991	0.110779239801829
ENST00000370238.7	ENSG00000023909.9	GCLM	protein_coding	chr1	93885205	93909410	-	4857	0.127083411365253	3.56677970561714	3.15928492657544	0.00180149367857796	0.0457843128877417	-2.33986466784634	0.222879379461012
ENST00000473156.5	ENSG00000104974.10	LILRA1	protein_coding	chr19	54593582	54601877	+	2580	1.04088854186844	-2.53510790280444	3.15912348127634	0.0018024485496223	0.0457843128877417	-1.34627128478482	0.0409588184010242
ENST00000329858.8	ENSG00000184574.9	LPAR5	protein_coding	chr12	6618835	6636447	-	3171	0.478618580826663	-0.819543723464427	3.15910128377464	0.00180257987374888	0.0457843128877417	-1.54436007665343	0.197239565792465
ENST00000528794.3	ENSG00000255085.8	AF186192.5	transcribed_unprocessed_pseudogene	chr8	144700659	144707532	+	693	-0.260639526609102	-1.06809855977762	-3.15896949600516	0.00180335973452809	0.045788677763849	-1.47928772749307	0.0430106134459687
ENST00000037243.6	ENSG00000034713.7	GABARAPL2	protein_coding	chr16	75566351	75577881	+	1002	-0.0694535604965605	5.6644186589737	-3.15866635716861	0.00180515475896074	0.0457971011384964	-2.69177808599822	0.0921510826686429
ENST00000583740.5	ENSG00000204650.13	CRHR1-IT1	processed_transcript	chr17	45620346	45630605	+	537	0.72877968035427	-2.20871839238906	3.15860805191352	0.00180550020069319	0.0457971011384964	-1.34504307136339	0.109634319846903
ENST00000292530.10	ENSG00000160961.11	ZNF333	protein_coding	chr19	14690101	14721908	+	4672	-0.133745541427133	2.78805089528074	-3.15860541049841	0.00180551585176002	0.0457971011384964	-2.20418179032466	0.0664016717040876
ENST00000355053.8	ENSG00000135951.14	TSGA10	protein_coding	chr2	98997886	99141572	-	3037	0.491926558424779	0.55862842728294	3.15850185951532	0.00180612951701671	0.0457972416824954	-1.77851299243452	0.291794807930882
ENST00000374851.1	ENSG00000165152.8	TMEM246	protein_coding	chr9	101473171	101533448	-	5070	0.871368159208736	-2.53629354605141	3.15796893309186	0.0018092908063771	0.0458619593865544	-1.35739616900452	0.120021149232568
ENST00000472764.5	ENSG00000120049.18	KCNIP2	protein_coding	chr10	101827296	101843568	-	847	-0.920333787071559	-2.9989604111152	-3.15756859915708	0.00181166893113093	0.0459067885378665	-1.43192772830528	0.389028243112381
ENST00000417085.2	ENSG00000168781.21	PPIP5K1	protein_coding	chr15	43583404	43590184	-	535	0.986952030855875	-2.8502040969739	3.15716762016811	0.00181405378648594	0.0459517580243758	-1.40063248122772	0.211607378558506
ENST00000566450.5	ENSG00000065457.10	ADAT1	protein_coding	chr16	75598133	75608957	-	501	-0.312745792602846	-1.58440694740022	-3.15688108586319	0.0018157597517218	0.0459778240930974	-1.3903931351014	0.159201046086874
ENST00000595452.1	ENSG00000072954.6	TMEM38A	protein_coding	chr19	16661242	16680937	+	798	0.304569891025358	-1.44998754716213	3.15676254335883	0.0018164659629254	0.0459778240930974	-1.42182022953241	0.196514778457814
ENST00000376936.8	ENSG00000171824.13	EXOSC10	protein_coding	chr1	11066618	11099881	-	2808	-0.088117972590322	4.37061765528209	-3.15668729674651	0.00181691437279817	0.0459778240930974	-2.48729184264184	0.148172694792627
ENST00000438607.2	ENSG00000232112.3	TMA7	protein_coding	chr3	48440257	48444208	+	561	-0.0629613058304804	5.11336025777329	-3.15647660731507	0.00181817045887097	0.0459941548831422	-2.60776886698691	0.232892500967854
ENST00000623981.1	ENSG00000278950.1	RP11-67H24.3	TEC	chr16	32781883	32784138	+	2256	-0.288366712642095	1.35718573758493	-3.15599101500933	0.00182106851829314	0.0460519976642505	-1.93248152914374	0.245081425181987
ENST00000568053.5	ENSG00000198064.13	RP11-347C12.1	protein_coding	chr16	30235448	30254510	-	570	0.234867607379808	0.764808056509231	3.15579977970228	0.00182221100060434	0.0460654206930218	-1.81861508400732	0.205571774456512
ENST00000559317.5	ENSG00000186417.13	GLDN	protein_coding	chr15	51360254	51384414	+	984	0.316607192936401	-0.668443288337324	3.15552869549683	0.00182383165426663	0.0460780267273874	-1.57630863743814	0.0794727462217398
ENST00000521128.1	ENSG00000253686.1	LINC01484	lincRNA	chr5	173710440	173719692	-	2361	0.277167387680157	-1.02015687431862	3.15551169017937	0.00182393336353347	0.0460780267273874	-1.49901630517829	0.0448252231199919
ENST00000329620.9	ENSG00000183066.14	WBP2NL	protein_coding	chr22	41998725	42032929	+	3403	0.158808175149142	0.71046446470774	3.155391684999	0.00182465126697332	0.0460807049847396	-1.80893576033807	0.0518994401907951
ENST00000292823.6	ENSG00000161217.11	PCYT1A	protein_coding	chr3	196234368	196287713	-	5597	-0.0697743612385782	4.87460655231012	-3.15501805839754	0.00182688807659996	0.0461084304802871	-2.56959919419055	0.0308443709817528
ENST00000488245.6	ENSG00000169764.14	UGP2	protein_coding	chr2	63841902	63882649	+	784	-1.26538727445958	-3.02915269014934	-3.15500377756343	0.00182697362271676	0.0461084304802871	-1.43174311093381	0.0301829165530319
ENST00000378142.8	ENSG00000171659.13	GPR34	protein_coding	chrX	41688973	41697277	+	1928	0.329964482949209	2.54441785536281	3.15457254026297	0.0018295585987238	0.046158200506295	-2.18698832789765	0.231421267207909
ENST00000361371.9	ENSG00000198862.13	LTN1	protein_coding	chr21	28928144	28992885	-	7685	-0.0647167382019471	5.5378715158762	-3.15445244803984	0.00183027907248233	0.0461609131512296	-2.68484126700141	0.0337632071646293
ENST00000533528.1	ENSG00000246067.7	RAB30-AS1	lincRNA	chr11	83072104	83092338	+	340	0.203681938318935	-0.303320842822283	3.15428629007179	0.00183127634298375	0.0461706026494019	-1.63256195636028	0.606754464788166
ENST00000396496.6	ENSG00000183323.12	CCDC125	protein_coding	chr5	69280175	69332716	-	4198	-0.189301675265609	1.79920067062259	-3.15416264485347	0.00183201878060746	0.0461738629011937	-2.02266782210134	0.0405238030102947
ENST00000547361.1	ENSG00000110880.10	CORO1C	protein_coding	chr12	108652045	108658822	-	683	-0.201702360816044	0.818429696130664	-3.15298230214022	0.00183912027271561	0.0463373397851923	-1.83924068093954	0.878767206934935
ENST00000372022.5	ENSG00000148296.6	SURF6	protein_coding	chr9	133328774	133336398	-	4447	-0.0977492440585078	4.13620675663336	-3.15275255798554	0.00184050547776541	0.0463567314465001	-2.45690568004362	0.536572497689908
ENST00000264381.7	ENSG00000114200.9	BCHE	protein_coding	chr3	165772904	165837472	-	2454	-0.187556091563293	2.54024691879769	-3.15213063413602	0.0018442601103901	0.0464357688576957	-2.18051147547032	0.173365423565308
ENST00000456472.1	ENSG00000235310.1	GXYLT1P6	processed_pseudogene	chr9	64488600	64489786	+	1187	0.802965481233022	-0.278032599117824	3.15192514568737	0.0018455022264008	0.046451513090915	-1.64319038694863	0.102609360438339
ENST00000371084.7	ENSG00000079739.15	PGM1	protein_coding	chr1	63593276	63660245	+	2472	-0.0758885290923498	4.25942617431154	-3.1516474449801	0.0018471820733597	0.0464757994269638	-2.48103404455927	0.132910077127587
ENST00000481474.5	ENSG00000204713.10	TRIM27	protein_coding	chr6	28903002	28923913	-	7006	0.153663602088697	2.54245027827892	3.15152601467922	0.00184791706506698	0.0464757994269638	-2.17495523136845	0.0342348983847924
ENST00000284116.8	ENSG00000153982.10	GDPD1	protein_coding	chr17	59220473	59274512	+	1821	-0.117312451612859	2.81003055672798	-3.1514067490335	0.00184863921788924	0.0464757994269638	-2.23073833189158	0.0234842025718254
ENST00000456329.7	ENSG00000170234.12	PWWP2A	protein_coding	chr5	160075882	160119423	-	3991	-0.102898733432808	3.43827451628486	-3.15135780440394	0.00184893565288589	0.0464757994269638	-2.34411522707361	0.158832985733205
ENST00000340848.11	ENSG00000167291.15	TBC1D16	protein_coding	chr17	79937908	79950836	-	4244	-0.877254270063452	0.326615332070732	-3.15107024029871	0.00185067818394629	0.0465040785301339	-1.776679484755	0.160295058198632
ENST00000320755.11	ENSG00000112280.15	COL9A1	protein_coding	chr6	70216032	70283209	-	3059	0.439130653696058	2.81406324744039	3.15093398771611	0.00185150435396299	0.0465093200108735	-2.24032880131195	0.156827497455601
ENST00000565186.5	ENSG00000090857.13	PDPR	protein_coding	chr16	70120131	70158331	+	4353	0.218324623771407	1.72133400765145	3.15054269207259	0.00185387887918644	0.0465534393173229	-2.02267829988452	0.0351797471145117
ENST00000401695.7	ENSG00000164587.11	RPS14	protein_coding	chr5	150443190	150449747	-	1599	0.0823141073711303	5.2277242074381	3.15042694362192	0.00185458182280591	0.0465555674978967	-2.64985707791134	0.242391084489492
ENST00000264554.10	ENSG00000129946.10	SHC2	protein_coding	chr19	416583	460996	-	2494	-0.139645784040713	3.00944778471242	-3.15021005363567	0.00185589966564812	0.0465731249317875	-2.27420029613376	0.0235486745571057
ENST00000637561.1	ENSG00000104763.18	ASAH1	protein_coding	chr8	18066763	18084148	-	929	0.154503266210549	2.51761946825626	3.15004841738129	0.00185688234510418	0.0465822626673719	-2.1860296183742	0.0269359506407765
ENST00000524065.4	ENSG00000198010.12	DLGAP2	protein_coding	chr8	1678300	1688429	+	709	0.348655249207398	-1.66653051511759	3.14977163320486	0.00185856619248179	0.0465958394926049	-1.41386696028233	0.33822359091728
ENST00000519614.5	ENSG00000015592.16	STMN4	protein_coding	chr8	27239340	27258404	-	1273	-0.378668727484209	0.407822889404713	-3.14969512039161	0.00185903191580294	0.0465958394926049	-1.7709735308493	0.0707136749241715
ENST00000511325.1	ENSG00000177646.18	ACAD9	protein_coding	chr3	128904376	128913100	+	1939	0.193380289142347	0.299296316735787	3.14965441362101	0.00185927973648937	0.0465958394926049	-1.75258324124612	0.194212063045449
ENST00000376300.6	ENSG00000125633.10	CCDC93	protein_coding	chr2	117915478	118014133	-	6899	0.0655419876807537	4.84917016487023	3.14929294205442	0.00186148169714756	0.0466355040354242	-2.58407439310102	0.0863571772396774
ENST00000606927.1	ENSG00000140543.14	DET1	protein_coding	chr15	88501944	88505787	-	3844	-0.179506030221717	0.0972817701334069	-3.14917718409513	0.00186218736459494	0.0466376681876557	-1.70948784205037	0.0646782850845734
ENST00000297109.10	ENSG00000164576.11	SAP30L	protein_coding	chr5	154445957	154461054	+	6226	-0.0822140122142127	4.5664586160438	-3.14878672233006	0.00186456946806314	0.0466626634515734	-2.54147364992171	0.0869256933443058
ENST00000596380.5	ENSG00000105698.15	USF2	protein_coding	chr19	35270263	35278765	+	550	-1.35891965477706	-2.28655200283389	-3.14872510594172	0.00186494563062402	0.0466626634515734	-1.38003834316827	0.0328254575016224
ENST00000635000.1	ENSG00000270049.2	RP11-297D21.4	antisense	chr16	67481407	67505063	+	1462	0.224672541096005	-0.261123367601	3.14860778159853	0.00186566207934598	0.0466626634515734	-1.65441002336529	0.115413710098337
ENST00000597572.1	ENSG00000099331.13	MYO9B	protein_coding	chr19	17210443	17211900	+	660	0.269116383016829	-1.10485951603395	3.14851919239877	0.00186620322370764	0.0466626634515734	-1.51923091091974	0.0633495025403424
ENST00000515535.1	ENSG00000176293.19	ZNF135	protein_coding	chr19	58059734	58086310	+	2836	-0.166465700661689	0.667189759117689	-3.14850605649994	0.00186628347629286	0.0466626634515734	-1.8223609525816	0.0687738675547839
ENST00000563688.5	ENSG00000140386.12	SCAPER	protein_coding	chr15	76471096	76621829	-	549	-0.63796224966431	-2.14223066588944	-3.14817545357796	0.00186830431625606	0.0466850451565122	-1.37326189718151	0.337177611372501
ENST00000373659.3	ENSG00000186130.4	ZBTB6	protein_coding	chr9	122908056	122913330	-	4106	-0.0757123273443972	3.38603520681367	-3.14815678925133	0.00186841846395155	0.0466850451565122	-2.34469011701091	0.301767323484161
ENST00000468638.1	ENSG00000040933.15	INPP4A	protein_coding	chr2	98554425	98556122	+	635	0.23805287823486	-0.743646244970864	3.14803823587358	0.00186914366589323	0.0466876750695699	-1.5673908724101	0.0350725400603396
