gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus,Dentate Gyrus
ENSG00000274828.1,ENSG00000274828,RP11-567M16.6,chr18,lincRNA,1,1,0,0
ENSG00000261126.7,ENSG00000261126,RP11-795F19.1,chr18,lincRNA,0,0,1,0
ENSG00000278000.1,ENSG00000278000,AC139100.4,chr18,sense_intronic,0,1,0,0
ENSG00000129946.10,ENSG00000129946,SHC2,chr19,protein_coding,1,0,1,0
ENSG00000099866.14,ENSG00000099866,MADCAM1,chr19,protein_coding,1,0,0,0
ENSG00000267666.2,ENSG00000267666,AC004156.3,chr19,lincRNA,1,0,0,0
ENSG00000129951.18,ENSG00000129951,PLPPR3,chr19,protein_coding,0,0,0,1
ENSG00000207357.1,ENSG00000207357,RNU6-2,chr19,snRNA,0,1,1,0
ENSG00000064687.12,ENSG00000064687,ABCA7,chr19,protein_coding,1,0,0,0
ENSG00000180448.10,ENSG00000180448,ARHGAP45,chr19,protein_coding,0,0,1,0
ENSG00000099817.11,ENSG00000099817,POLR2E,chr19,protein_coding,0,0,1,0
ENSG00000280486.1,ENSG00000280486,LLNLR-307A6.1,chr19,antisense,0,0,1,0
ENSG00000267092.2,ENSG00000267092,CTB-25B13.9,chr19,antisense,1,0,0,0
ENSG00000130270.16,ENSG00000130270,ATP8B3,chr19,protein_coding,1,0,0,0
ENSG00000079313.12,ENSG00000079313,REXO1,chr19,protein_coding,1,0,0,0
ENSG00000133275.15,ENSG00000133275,CSNK1G2,chr19,protein_coding,0,0,1,0
ENSG00000267283.1,ENSG00000267283,AC005306.3,chr19,processed_transcript,0,0,1,0
ENSG00000099875.14,ENSG00000099875,MKNK2,chr19,protein_coding,0,0,1,0
ENSG00000104897.9,ENSG00000104897,SF3A2,chr19,protein_coding,1,0,0,0
ENSG00000104899.6,ENSG00000104899,AMH,chr19,protein_coding,1,0,1,0
ENSG00000130332.14,ENSG00000130332,LSM7,chr19,protein_coding,0,1,1,0
ENSG00000099800.7,ENSG00000099800,TIMM13,chr19,protein_coding,1,1,1,0
ENSG00000176533.12,ENSG00000176533,GNG7,chr19,protein_coding,0,1,0,0
ENSG00000261342.1,ENSG00000261342,AC006538.1,chr19,sense_intronic,0,1,0,0
ENSG00000253392.2,ENSG00000253392,AC006277.2,chr19,antisense,1,0,0,0
ENSG00000065717.14,ENSG00000065717,TLE2,chr19,protein_coding,0,0,0,1
ENSG00000060558.3,ENSG00000060558,GNA15,chr19,protein_coding,0,0,1,1
ENSG00000161091.12,ENSG00000161091,MFSD12,chr19,protein_coding,0,0,1,1
ENSG00000178951.8,ENSG00000178951,ZBTB7A,chr19,protein_coding,0,1,0,0
ENSG00000077463.14,ENSG00000077463,SIRT6,chr19,protein_coding,1,0,0,0
ENSG00000105251.10,ENSG00000105251,SHD,chr19,protein_coding,0,1,0,0
ENSG00000178078.11,ENSG00000178078,STAP2,chr19,protein_coding,1,0,0,0
ENSG00000008382.15,ENSG00000008382,MPND,chr19,protein_coding,1,0,0,0
ENSG00000167670.15,ENSG00000167670,CHAF1A,chr19,protein_coding,1,1,0,0
ENSG00000167676.4,ENSG00000167676,PLIN4,chr19,protein_coding,1,1,1,0
ENSG00000214456.8,ENSG00000214456,PLIN5,chr19,protein_coding,0,0,1,0
ENSG00000267385.1,ENSG00000267385,CTB-50L17.14,chr19,protein_coding,0,0,1,0
ENSG00000074842.7,ENSG00000074842,MYDGF,chr19,protein_coding,1,0,0,0
ENSG00000205784.2,ENSG00000205784,ARRDC5,chr19,protein_coding,0,0,1,0
ENSG00000196365.11,ENSG00000196365,LONP1,chr19,protein_coding,0,1,0,0
ENSG00000141994.15,ENSG00000141994,DUS3L,chr19,protein_coding,1,1,1,0
ENSG00000087903.12,ENSG00000087903,RFX2,chr19,protein_coding,0,0,0,1
ENSG00000125656.8,ENSG00000125656,CLPP,chr19,protein_coding,1,1,1,0
ENSG00000125651.13,ENSG00000125651,GTF2F1,chr19,protein_coding,1,0,1,0
ENSG00000125648.14,ENSG00000125648,SLC25A23,chr19,protein_coding,0,1,0,0
ENSG00000205744.9,ENSG00000205744,DENND1C,chr19,protein_coding,0,0,1,0
ENSG00000125657.4,ENSG00000125657,TNFSF9,chr19,protein_coding,0,1,0,0
ENSG00000125733.17,ENSG00000125733,TRIP10,chr19,protein_coding,0,0,1,0
ENSG00000268758.6,ENSG00000268758,ADGRE4P,chr19,transcribed_unprocessed_pseudogene,1,1,0,0
ENSG00000130544.11,ENSG00000130544,ZNF557,chr19,protein_coding,0,1,1,0
ENSG00000104883.7,ENSG00000104883,PEX11G,chr19,protein_coding,1,0,1,0
ENSG00000076944.15,ENSG00000076944,STXBP2,chr19,protein_coding,0,0,1,0
ENSG00000182566.13,ENSG00000182566,CLEC4G,chr19,protein_coding,1,1,0,0
ENSG00000090659.17,ENSG00000090659,CD209,chr19,protein_coding,0,0,1,0
ENSG00000268297.1,ENSG00000268297,CLEC4GP1,chr19,unprocessed_pseudogene,1,1,1,0
ENSG00000104980.7,ENSG00000104980,TIMM44,chr19,protein_coding,0,1,0,0
ENSG00000267939.1,ENSG00000267939,CTD-2325M2.1,chr19,lincRNA,1,0,0,0
ENSG00000142449.12,ENSG00000142449,FBN3,chr19,protein_coding,0,0,1,0
ENSG00000167775.10,ENSG00000167775,CD320,chr19,protein_coding,0,1,0,0
ENSG00000233927.4,ENSG00000233927,RPS28,chr19,protein_coding,1,1,1,1
ENSG00000186994.11,ENSG00000186994,KANK3,chr19,protein_coding,0,1,0,0
ENSG00000099785.10,ENSG00000099785,MARCH2,chr19,protein_coding,1,1,1,0
ENSG00000133246.11,ENSG00000133246,PRAM1,chr19,protein_coding,1,1,1,0
ENSG00000142347.16,ENSG00000142347,MYO1F,chr19,protein_coding,0,0,1,0
ENSG00000167785.8,ENSG00000167785,ZNF558,chr19,protein_coding,0,0,1,0
ENSG00000188321.13,ENSG00000188321,ZNF559,chr19,protein_coding,1,0,1,0
ENSG00000171469.10,ENSG00000171469,ZNF561,chr19,protein_coding,1,1,1,1
ENSG00000267106.5,ENSG00000267106,ZNF561-AS1,chr19,processed_transcript,1,0,0,0
ENSG00000196605.7,ENSG00000196605,ZNF846,chr19,protein_coding,0,1,1,0
ENSG00000267370.1,ENSG00000267370,CTD-2623N2.3,chr19,unprocessed_pseudogene,0,1,0,0
ENSG00000127445.13,ENSG00000127445,PIN1,chr19,protein_coding,1,0,0,0
ENSG00000080573.6,ENSG00000080573,COL5A3,chr19,protein_coding,0,0,1,0
ENSG00000105401.7,ENSG00000105401,CDC37,chr19,protein_coding,1,0,0,0
ENSG00000065989.15,ENSG00000065989,PDE4A,chr19,protein_coding,0,1,0,0
ENSG00000129353.14,ENSG00000129353,SLC44A2,chr19,protein_coding,0,0,1,0
ENSG00000130164.12,ENSG00000130164,LDLR,chr19,protein_coding,0,1,0,0
ENSG00000197256.10,ENSG00000197256,KANK2,chr19,protein_coding,1,0,0,0
ENSG00000105514.7,ENSG00000105514,RAB3D,chr19,protein_coding,0,1,0,1
ENSG00000173928.2,ENSG00000173928,SWSAP1,chr19,protein_coding,0,1,0,1
ENSG00000187266.13,ENSG00000187266,EPOR,chr19,protein_coding,1,0,0,0
ENSG00000205517.12,ENSG00000205517,RGL3,chr19,protein_coding,0,0,1,0
ENSG00000198003.11,ENSG00000198003,CCDC151,chr19,protein_coding,0,0,1,0
ENSG00000196361.9,ENSG00000196361,ELAVL3,chr19,protein_coding,0,1,0,0
ENSG00000130159.13,ENSG00000130159,ECSIT,chr19,protein_coding,1,0,0,0
ENSG00000198551.9,ENSG00000198551,ZNF627,chr19,protein_coding,0,0,1,0
ENSG00000197933.12,ENSG00000197933,ZNF823,chr19,protein_coding,1,1,0,1
ENSG00000171291.8,ENSG00000171291,ZNF439,chr19,protein_coding,0,1,0,0
ENSG00000197054.11,ENSG00000197054,ZNF763,chr19,protein_coding,0,0,1,0
ENSG00000219665.8,ENSG00000219665,CTD-2006C1.2,chr19,processed_transcript,0,0,1,0
ENSG00000214189.8,ENSG00000214189,ZNF788,chr19,protein_coding,1,1,1,1
ENSG00000196646.11,ENSG00000196646,ZNF136,chr19,protein_coding,0,0,1,0
ENSG00000234773.7,ENSG00000234773,CTD-2666L21.1,chr19,transcribed_unprocessed_pseudogene,1,1,1,0
ENSG00000197857.13,ENSG00000197857,ZNF44,chr19,protein_coding,0,0,1,0
ENSG00000269755.1,ENSG00000269755,CTD-3105H18.18,chr19,protein_coding,0,0,1,0
ENSG00000178464.6,ENSG00000178464,CTD-2192J16.15,chr19,processed_pseudogene,1,0,0,0
ENSG00000095059.15,ENSG00000095059,DHPS,chr19,protein_coding,1,0,0,0
ENSG00000105613.9,ENSG00000105613,MAST1,chr19,protein_coding,0,1,0,0
ENSG00000132003.9,ENSG00000132003,ZSWIM4,chr19,protein_coding,1,0,1,0
ENSG00000141854.8,ENSG00000141854,MIR1199,chr19,protein_coding,1,1,1,0
ENSG00000072062.13,ENSG00000072062,PRKACA,chr19,protein_coding,0,1,0,0
ENSG00000072071.16,ENSG00000072071,ADGRL1,chr19,protein_coding,0,1,0,0
ENSG00000123146.19,ENSG00000123146,ADGRE5,chr19,protein_coding,1,0,1,0
ENSG00000099797.12,ENSG00000099797,TECR,chr19,protein_coding,0,1,0,0
ENSG00000099795.6,ENSG00000099795,NDUFB7,chr19,protein_coding,1,0,0,0
ENSG00000187912.11,ENSG00000187912,CLEC17A,chr19,protein_coding,1,1,1,0
ENSG00000269378.1,ENSG00000269378,ITGB1P1,chr19,processed_pseudogene,0,0,1,0
ENSG00000127507.17,ENSG00000127507,ADGRE2,chr19,protein_coding,1,0,1,0
ENSG00000105143.12,ENSG00000105143,SLC1A6,chr19,protein_coding,0,1,0,0
ENSG00000105127.8,ENSG00000105127,AKAP8,chr19,protein_coding,0,1,0,0
ENSG00000105122.12,ENSG00000105122,RASAL3,chr19,protein_coding,0,0,1,0
ENSG00000186204.14,ENSG00000186204,CYP4F12,chr19,protein_coding,0,0,0,1
ENSG00000267056.2,ENSG00000267056,AC005336.4,chr19,processed_pseudogene,1,0,0,0
ENSG00000171903.16,ENSG00000171903,CYP4F11,chr19,protein_coding,1,0,0,0
ENSG00000167461.11,ENSG00000167461,RAB8A,chr19,protein_coding,1,0,0,0
ENSG00000127526.14,ENSG00000127526,SLC35E1,chr19,protein_coding,0,1,0,0
ENSG00000214046.8,ENSG00000214046,SMIM7,chr19,protein_coding,0,0,1,0
ENSG00000269044.2,ENSG00000269044,CTC-429P9.3,chr19,sense_intronic,1,0,1,0
ENSG00000267904.1,ENSG00000267904,CTC-429P9.5,chr19,sense_intronic,0,0,1,0
ENSG00000099330.8,ENSG00000099330,OCEL1,chr19,protein_coding,0,0,1,1
ENSG00000130307.11,ENSG00000130307,USHBP1,chr19,protein_coding,0,1,0,0
ENSG00000130299.16,ENSG00000130299,GTPBP3,chr19,protein_coding,1,0,0,0
ENSG00000282851.1,ENSG00000282851,BISPR,chr19,lincRNA,1,1,1,0
ENSG00000141971.12,ENSG00000141971,MVB12A,chr19,protein_coding,0,0,1,0
ENSG00000130313.6,ENSG00000130313,PGLS,chr19,protein_coding,1,0,0,0
ENSG00000130475.14,ENSG00000130475,FCHO1,chr19,protein_coding,0,0,1,0
ENSG00000105640.12,ENSG00000105640,RPL18A,chr19,protein_coding,0,0,1,0
ENSG00000096996.15,ENSG00000096996,IL12RB1,chr19,protein_coding,1,0,0,0
ENSG00000130518.16,ENSG00000130518,KIAA1683,chr19,protein_coding,0,0,1,0
ENSG00000105655.18,ENSG00000105655,ISYNA1,chr19,protein_coding,1,0,0,0
ENSG00000105701.15,ENSG00000105701,FKBP8,chr19,protein_coding,1,0,0,0
ENSG00000105700.10,ENSG00000105700,KXD1,chr19,protein_coding,1,0,0,1
ENSG00000221983.7,ENSG00000221983,UBA52,chr19,protein_coding,0,0,1,0
ENSG00000223802.7,ENSG00000223802,CERS1,chr19,protein_coding,0,0,1,0
ENSG00000105671.11,ENSG00000105671,DDX49,chr19,protein_coding,0,1,0,0
ENSG00000269019.1,ENSG00000269019,AC005932.1,chr19,antisense,1,0,0,0
ENSG00000167491.17,ENSG00000167491,GATAD2A,chr19,protein_coding,1,0,1,0
ENSG00000186010.18,ENSG00000186010,NDUFA13,chr19,protein_coding,0,0,1,0
ENSG00000089639.10,ENSG00000089639,GMIP,chr19,protein_coding,0,0,1,0
ENSG00000256771.2,ENSG00000256771,ZNF253,chr19,protein_coding,0,0,1,0
ENSG00000184635.13,ENSG00000184635,ZNF93,chr19,protein_coding,0,1,1,1
ENSG00000267268.1,ENSG00000267268,AC007204.2,chr19,lincRNA,1,0,0,0
ENSG00000213985.4,ENSG00000213985,AC078899.1,chr19,processed_pseudogene,0,0,1,0
ENSG00000231205.11,ENSG00000231205,ZNF826P,chr19,transcribed_unprocessed_pseudogene,1,1,1,1
ENSG00000188171.15,ENSG00000188171,ZNF626,chr19,protein_coding,1,0,1,0
ENSG00000160352.15,ENSG00000160352,ZNF714,chr19,protein_coding,1,1,1,0
ENSG00000268357.1,ENSG00000268357,VN1R81P,chr19,unprocessed_pseudogene,1,1,1,0
ENSG00000196705.8,ENSG00000196705,ZNF431,chr19,protein_coding,0,0,1,0
ENSG00000268747.1,ENSG00000268747,CTD-3030D20.1,chr19,processed_pseudogene,0,0,1,0
ENSG00000268521.1,ENSG00000268521,VN1R83P,chr19,unprocessed_pseudogene,0,0,1,0
ENSG00000172687.13,ENSG00000172687,ZNF738,chr19,protein_coding,0,0,1,0
ENSG00000268119.5,ENSG00000268119,CTD-2561J22.5,chr19,processed_transcript,1,0,0,0
ENSG00000268658.5,ENSG00000268658,LINC00664,chr19,lincRNA,0,0,1,0
ENSG00000160321.14,ENSG00000160321,ZNF208,chr19,protein_coding,1,1,0,0
ENSG00000279377.1,ENSG00000279377,AC003973.3,chr19,TEC,1,0,0,0
ENSG00000197134.11,ENSG00000197134,ZNF257,chr19,protein_coding,1,1,1,0
ENSG00000196350.8,ENSG00000196350,ZNF729,chr19,protein_coding,0,0,1,0
ENSG00000270317.1,ENSG00000270317,AC004004.2,chr19,processed_pseudogene,1,0,0,0
ENSG00000260599.1,ENSG00000260599,CTC-457E21.1,chr19,sense_intronic,1,1,0,0
ENSG00000229676.2,ENSG00000229676,ZNF492,chr19,protein_coding,1,1,1,0
ENSG00000213973.8,ENSG00000213973,ZNF99,chr19,protein_coding,1,1,1,0
ENSG00000269067.1,ENSG00000269067,ZNF728,chr19,protein_coding,1,1,1,0
ENSG00000183850.13,ENSG00000183850,ZNF730,chr19,protein_coding,0,0,1,0
ENSG00000268100.1,ENSG00000268100,ZNF725P,chr19,unprocessed_pseudogene,0,0,1,0
ENSG00000233836.7,ENSG00000233836,RP11-255H23.2,chr19,transcribed_unprocessed_pseudogene,1,1,1,0
ENSG00000213967.10,ENSG00000213967,ZNF726,chr19,protein_coding,0,1,0,0
ENSG00000269397.1,ENSG00000269397,CTB-92J24.2,chr19,sense_intronic,1,0,0,0
ENSG00000279425.1,ENSG00000279425,CTD-2017D11.2,chr19,TEC,1,0,0,0
ENSG00000261770.1,ENSG00000261770,CTC-459F4.1,chr19,lincRNA,1,0,0,0
ENSG00000267575.6,ENSG00000267575,CTC-459F4.3,chr19,lincRNA,0,0,1,0
ENSG00000267339.5,ENSG00000267339,LINC00906,chr19,lincRNA,1,0,1,0
ENSG00000264515.5,ENSG00000264515,CTC-525D6.1,chr19,processed_transcript,0,1,0,0
ENSG00000266248.1,ENSG00000266248,CTC-525D6.2,chr19,antisense,1,0,0,0
ENSG00000105173.13,ENSG00000105173,CCNE1,chr19,protein_coding,0,0,0,1
ENSG00000121297.6,ENSG00000121297,TSHZ3,chr19,protein_coding,1,0,0,0
ENSG00000178904.18,ENSG00000178904,DPY19L3,chr19,protein_coding,1,0,0,0
ENSG00000105185.11,ENSG00000105185,PDCD5,chr19,protein_coding,0,1,0,0
ENSG00000105186.15,ENSG00000105186,ANKRD27,chr19,protein_coding,0,1,0,0
ENSG00000173809.16,ENSG00000173809,TDRD12,chr19,protein_coding,1,0,0,0
ENSG00000131941.7,ENSG00000131941,RHPN2,chr19,protein_coding,1,1,1,0
ENSG00000245848.2,ENSG00000245848,CEBPA,chr19,protein_coding,0,1,0,0
ENSG00000089335.20,ENSG00000089335,ZNF302,chr19,protein_coding,0,0,1,0
ENSG00000180884.9,ENSG00000180884,ZNF792,chr19,protein_coding,1,0,1,0
ENSG00000089351.14,ENSG00000089351,GRAMD1A,chr19,protein_coding,1,0,0,0
ENSG00000227392.1,ENSG00000227392,HPN-AS1,chr19,antisense,0,0,1,0
ENSG00000089356.17,ENSG00000089356,FXYD3,chr19,protein_coding,0,1,0,0
ENSG00000161249.20,ENSG00000161249,DMKN,chr19,protein_coding,1,0,0,0
ENSG00000126267.8,ENSG00000126267,COX6B1,chr19,protein_coding,1,0,0,0
ENSG00000004777.18,ENSG00000004777,ARHGAP33,chr19,protein_coding,1,0,0,0
ENSG00000225872.3,ENSG00000225872,LINC01529,chr19,transcribed_unprocessed_pseudogene,0,0,1,0
ENSG00000161270.19,ENSG00000161270,NPHS1,chr19,protein_coding,1,0,0,0
ENSG00000126259.19,ENSG00000126259,KIRREL2,chr19,protein_coding,1,1,1,0
ENSG00000167604.13,ENSG00000167604,NFKBID,chr19,protein_coding,1,0,1,0
ENSG00000011600.11,ENSG00000011600,TYROBP,chr19,protein_coding,0,1,1,0
ENSG00000167635.11,ENSG00000167635,ZNF146,chr19,protein_coding,0,0,1,0
ENSG00000225975.6,ENSG00000225975,LINC01534,chr19,lincRNA,1,0,1,0
ENSG00000267041.5,ENSG00000267041,ZNF850,chr19,protein_coding,0,0,1,0
ENSG00000267260.1,ENSG00000267260,CTD-2162K18.4,chr19,lincRNA,1,0,0,0
ENSG00000197863.8,ENSG00000197863,ZNF790,chr19,protein_coding,1,0,0,0
ENSG00000245680.9,ENSG00000245680,ZNF585B,chr19,protein_coding,0,0,1,0
ENSG00000226686.7,ENSG00000226686,LINC01535,chr19,lincRNA,1,1,1,0
ENSG00000196437.10,ENSG00000196437,ZNF569,chr19,protein_coding,0,0,1,0
ENSG00000188227.12,ENSG00000188227,ZNF793,chr19,protein_coding,0,1,0,0
ENSG00000267470.5,ENSG00000267470,ZNF571-AS1,chr19,antisense,1,0,1,0
ENSG00000196381.10,ENSG00000196381,ZNF781,chr19,protein_coding,0,0,1,0
ENSG00000099337.4,ENSG00000099337,KCNK6,chr19,protein_coding,0,0,1,0
ENSG00000171777.15,ENSG00000171777,RASGRP4,chr19,protein_coding,0,0,1,0
ENSG00000196218.12,ENSG00000196218,RYR1,chr19,protein_coding,0,0,1,0
ENSG00000171747.8,ENSG00000171747,LGALS4,chr19,protein_coding,1,0,0,0
ENSG00000161243.8,ENSG00000161243,FBXO27,chr19,protein_coding,1,1,1,0
ENSG00000183760.10,ENSG00000183760,ACP7,chr19,protein_coding,1,0,0,0
ENSG00000130755.12,ENSG00000130755,GMFG,chr19,protein_coding,0,1,0,0
ENSG00000105193.8,ENSG00000105193,RPS16,chr19,protein_coding,0,1,0,0
ENSG00000275395.4,ENSG00000275395,FCGBP,chr19,protein_coding,1,1,1,0
ENSG00000269069.1,ENSG00000269069,CTC-471F3.5,chr19,processed_pseudogene,0,1,0,1
ENSG00000197782.14,ENSG00000197782,ZNF780A,chr19,protein_coding,0,0,1,0
ENSG00000160392.13,ENSG00000160392,C19orf47,chr19,protein_coding,1,1,0,0
ENSG00000090013.9,ENSG00000090013,BLVRB,chr19,protein_coding,0,0,1,0
ENSG00000167578.17,ENSG00000167578,RAB4B,chr19,protein_coding,0,1,1,0
ENSG00000233622.1,ENSG00000233622,CYP2T1P,chr19,unitary_pseudogene,0,1,0,0
ENSG00000279108.1,ENSG00000279108,CTC-490E21.11,chr19,TEC,1,0,0,0
ENSG00000130612.14,ENSG00000130612,CYP2G1P,chr19,transcribed_unprocessed_pseudogene,0,1,1,0
ENSG00000077348.8,ENSG00000077348,EXOSC5,chr19,protein_coding,0,0,1,0
ENSG00000105341.18,ENSG00000105341,ATP5SL,chr19,protein_coding,0,0,1,0
ENSG00000267107.6,ENSG00000267107,PCAT19,chr19,lincRNA,1,1,1,0
ENSG00000270164.1,ENSG00000270164,LINC01480,chr19,lincRNA,0,1,1,0
ENSG00000007129.17,ENSG00000007129,CEACAM21,chr19,protein_coding,0,1,1,0
ENSG00000105372.6,ENSG00000105372,RPS19,chr19,protein_coding,1,0,0,0
ENSG00000105723.11,ENSG00000105723,GSK3A,chr19,protein_coding,0,1,0,0
ENSG00000188368.9,ENSG00000188368,PRR19,chr19,protein_coding,1,0,0,0
ENSG00000105429.12,ENSG00000105429,MEGF8,chr19,protein_coding,0,1,0,0
ENSG00000269374.1,ENSG00000269374,CTB-50E14.5,chr19,processed_pseudogene,0,1,1,0
ENSG00000231561.2,ENSG00000231561,CEACAMP5,chr19,unprocessed_pseudogene,0,1,0,0
ENSG00000225877.1,ENSG00000225877,AC004603.4,chr19,lincRNA,0,1,1,0
ENSG00000282943.1,ENSG00000282943,CTC-490G23.6,chr19,antisense,1,1,1,0
ENSG00000227606.2,ENSG00000227606,AC005392.13,chr19,lincRNA,0,1,0,0
ENSG00000167378.8,ENSG00000167378,IRGQ,chr19,protein_coding,0,1,0,0
ENSG00000159871.14,ENSG00000159871,LYPD5,chr19,protein_coding,1,1,0,0
ENSG00000176222.8,ENSG00000176222,ZNF404,chr19,protein_coding,1,1,1,0
ENSG00000204920.10,ENSG00000204920,ZNF155,chr19,protein_coding,0,0,1,0
ENSG00000266921.1,ENSG00000266921,RP11-15A1.7,chr19,antisense,1,0,1,0
ENSG00000267680.5,ENSG00000267680,ZNF224,chr19,protein_coding,0,1,0,0
ENSG00000186019.10,ENSG00000186019,AC084219.4,chr19,antisense,1,1,1,0
ENSG00000263002.7,ENSG00000263002,ZNF234,chr19,protein_coding,1,0,0,0
ENSG00000167380.16,ENSG00000167380,ZNF226,chr19,protein_coding,1,1,0,0
ENSG00000159917.14,ENSG00000159917,ZNF235,chr19,protein_coding,1,0,0,0
ENSG00000278318.4,ENSG00000278318,ZNF229,chr19,protein_coding,1,1,0,0
ENSG00000167384.10,ENSG00000167384,ZNF180,chr19,protein_coding,0,0,1,0
ENSG00000073008.14,ENSG00000073008,PVR,chr19,protein_coding,1,0,0,0
ENSG00000130208.9,ENSG00000130208,APOC1,chr19,protein_coding,1,1,1,1
ENSG00000007047.14,ENSG00000007047,MARK4,chr19,protein_coding,0,1,0,0
ENSG00000189114.6,ENSG00000189114,BLOC1S3,chr19,protein_coding,1,1,0,0
ENSG00000104884.14,ENSG00000104884,ERCC2,chr19,protein_coding,0,1,0,0
ENSG00000125746.15,ENSG00000125746,EML2,chr19,protein_coding,0,1,1,0
ENSG00000010310.8,ENSG00000010310,GIPR,chr19,protein_coding,0,0,1,0
ENSG00000170604.4,ENSG00000170604,IRF2BP1,chr19,protein_coding,1,0,0,0
ENSG00000204869.8,ENSG00000204869,IGFL4,chr19,protein_coding,0,1,0,0
ENSG00000169515.5,ENSG00000169515,CCDC8,chr19,protein_coding,0,0,1,0
ENSG00000204851.6,ENSG00000204851,PNMAL2,chr19,protein_coding,0,1,0,0
ENSG00000105287.12,ENSG00000105287,PRKD2,chr19,protein_coding,1,0,0,0
ENSG00000160007.17,ENSG00000160007,ARHGAP35,chr19,protein_coding,1,0,0,0
ENSG00000118162.13,ENSG00000118162,KPTN,chr19,protein_coding,0,0,1,1
ENSG00000118156.12,ENSG00000118156,ZNF541,chr19,protein_coding,0,0,1,1
ENSG00000105499.13,ENSG00000105499,PLA2G4C,chr19,protein_coding,1,1,1,0
ENSG00000105486.13,ENSG00000105486,LIG1,chr19,protein_coding,1,0,0,1
ENSG00000105479.15,ENSG00000105479,CCDC114,chr19,protein_coding,0,1,1,0
ENSG00000105447.12,ENSG00000105447,GRWD1,chr19,protein_coding,0,0,1,0
ENSG00000142233.11,ENSG00000142233,NTN5,chr19,protein_coding,1,0,0,1
ENSG00000105538.9,ENSG00000105538,RASIP1,chr19,protein_coding,0,0,1,0
ENSG00000087076.8,ENSG00000087076,HSD17B14,chr19,protein_coding,1,1,1,0
ENSG00000105559.11,ENSG00000105559,PLEKHA4,chr19,protein_coding,0,1,0,0
ENSG00000104808.7,ENSG00000104808,DHDH,chr19,protein_coding,0,1,1,0
ENSG00000087086.14,ENSG00000087086,FTL,chr19,protein_coding,1,0,0,0
ENSG00000161618.9,ENSG00000161618,ALDH16A1,chr19,protein_coding,0,0,1,0
ENSG00000142541.16,ENSG00000142541,RPL13A,chr19,protein_coding,1,0,0,0
ENSG00000142534.6,ENSG00000142534,RPS11,chr19,protein_coding,0,1,0,0
ENSG00000104870.12,ENSG00000104870,FCGRT,chr19,protein_coding,0,1,1,0
ENSG00000142546.13,ENSG00000142546,NOSIP,chr19,protein_coding,1,0,0,0
ENSG00000169169.14,ENSG00000169169,CPT1C,chr19,protein_coding,1,0,0,0
ENSG00000196961.12,ENSG00000196961,AP2A1,chr19,protein_coding,0,1,0,0
ENSG00000010361.13,ENSG00000010361,FUZ,chr19,protein_coding,0,0,1,0
ENSG00000105053.10,ENSG00000105053,VRK3,chr19,protein_coding,1,0,0,0
ENSG00000267890.1,ENSG00000267890,CTD-2126E3.4,chr19,lincRNA,0,1,0,0
ENSG00000105357.15,ENSG00000105357,MYH14,chr19,protein_coding,1,0,0,0
ENSG00000131398.13,ENSG00000131398,KCNC3,chr19,protein_coding,0,1,0,0
ENSG00000131408.13,ENSG00000131408,NR1H2,chr19,protein_coding,0,0,1,0
ENSG00000086967.9,ENSG00000086967,MYBPC2,chr19,protein_coding,0,1,0,0
ENSG00000204653.9,ENSG00000204653,ASPDH,chr19,protein_coding,1,0,0,0
ENSG00000161681.15,ENSG00000161681,SHANK1,chr19,protein_coding,1,0,0,0
ENSG00000169035.11,ENSG00000169035,KLK7,chr19,protein_coding,0,1,0,1
ENSG00000142549.9,ENSG00000142549,IGLON5,chr19,protein_coding,0,1,0,0
ENSG00000186806.5,ENSG00000186806,VSIG10L,chr19,protein_coding,1,0,0,0
ENSG00000105366.15,ENSG00000105366,SIGLEC8,chr19,protein_coding,0,1,0,0
ENSG00000182310.13,ENSG00000182310,SPACA6,chr19,protein_coding,0,0,1,0
ENSG00000187474.4,ENSG00000187474,FPR3,chr19,protein_coding,1,0,0,0
ENSG00000269483.2,ENSG00000269483,LLNLF-191C12.1,chr19,transcribed_unprocessed_pseudogene,1,0,0,0
ENSG00000198093.10,ENSG00000198093,ZNF649,chr19,protein_coding,1,0,1,0
ENSG00000269235.1,ENSG00000269235,ZNF350-AS1,chr19,antisense,1,1,1,0
ENSG00000197619.13,ENSG00000197619,ZNF615,chr19,protein_coding,0,0,1,0
ENSG00000196267.12,ENSG00000196267,ZNF836,chr19,protein_coding,0,0,1,0
ENSG00000198464.13,ENSG00000198464,ZNF480,chr19,protein_coding,0,0,1,1
ENSG00000167555.13,ENSG00000167555,ZNF528,chr19,protein_coding,0,1,1,0
ENSG00000167766.18,ENSG00000167766,ZNF83,chr19,protein_coding,0,1,0,0
ENSG00000269825.1,ENSG00000269825,CTD-3099C6.9,chr19,sense_intronic,0,0,1,0
ENSG00000189190.9,ENSG00000189190,ZNF600,chr19,protein_coding,1,0,0,0
ENSG00000204604.9,ENSG00000204604,ZNF468,chr19,protein_coding,0,1,1,0
ENSG00000180257.13,ENSG00000180257,ZNF816,chr19,protein_coding,1,1,0,0
ENSG00000242779.6,ENSG00000242779,ZNF702P,chr19,transcribed_processed_pseudogene,0,0,0,1
ENSG00000170949.17,ENSG00000170949,ZNF160,chr19,protein_coding,1,0,1,0
ENSG00000170954.11,ENSG00000170954,ZNF415,chr19,protein_coding,1,0,1,0
