module,gene_id,gene_name
grey,ENSG00000205220.11,PSMB10
blue,ENSG00000213398.7,LCAT
blue,ENSG00000124067.16,SLC12A4
grey,ENSG00000167261.13,DPEP2
grey,ENSG00000167264.17,DUS2
grey,ENSG00000182810.6,DDX28
grey,ENSG00000072736.18,NFATC3
grey,ENSG00000262514.1,RP11-96D1.9
grey,ENSG00000263276.1,RP11-96D1.10
red,ENSG00000103066.12,PLA2G15
grey,ENSG00000103064.13,SLC7A6
grey,ENSG00000103061.12,SLC7A6OS
grey,ENSG00000279649.1,RP11-96D1.8
grey,ENSG00000132600.16,PRMT7
grey,ENSG00000259797.1,RP11-96D1.3
saddlebrown,ENSG00000103056.11,SMPD3
grey,ENSG00000279693.1,RP11-71L14.3
grey,ENSG00000274698.1,RP11-71L14.4
magenta,ENSG00000184939.15,ZFP90
grey,ENSG00000275383.1,RP11-615I2.6
red,ENSG00000062038.13,CDH3
grey,ENSG00000039068.18,CDH1
grey,ENSG00000103047.7,TANGO6
grey,ENSG00000266801.1,RP11-521L9.2
grey,ENSG00000244378.1,RPS2P45
grey,ENSG00000103044.10,HAS3
green,ENSG00000168802.12,CHTF8
grey,ENSG00000141076.17,UTP4
darkgrey,ENSG00000168807.16,SNTB2
cyan,ENSG00000132612.15,VPS4A
grey,ENSG00000213380.14,COG8
grey,ENSG00000272617.2,COG8
grey,ENSG00000132603.13,NIP7
grey,ENSG00000132604.10,TERF2
yellow,ENSG00000103018.16,CYB5B
greenyellow,ENSG00000102908.20,NFAT5
grey,ENSG00000274093.1,RP11-140H17.2
purple,ENSG00000181019.12,NQO1
grey,ENSG00000262136.1,CTD-2033A16.3
purple,ENSG00000141101.12,NOB1
tan,ENSG00000198373.12,WWP2
grey,ENSG00000157322.17,CLEC18A
grey,ENSG00000196696.12,PDXDC2P
grey,ENSG00000255185.5,PDXDC2P
grey,ENSG00000090857.13,PDPR
grey,ENSG00000261556.9,SMG1P7
grey,ENSG00000223496.2,EXOSC6
lightgreen,ENSG00000090861.15,AARS
grey,ENSG00000157349.16,DDX19B
grey,ENSG00000261777.5,RP11-529K1.2
grey,ENSG00000168872.16,DDX19A
green,ENSG00000157350.12,ST3GAL2
grey,ENSG00000260111.1,RP11-529K1.4
grey,ENSG00000157353.16,FUK
turquoise,ENSG00000103051.18,COG4
grey,ENSG00000189091.12,SF3B3
purple,ENSG00000157368.10,IL34
blue,ENSG00000132613.14,MTSS1L
grey,ENSG00000279569.1,RP11-394B2.1
grey,ENSG00000103043.14,VAC14
blue,ENSG00000214353.7,VAC14-AS1
grey,ENSG00000279122.1,RP11-394B2.3
blue,ENSG00000262890.1,RP11-424M24.5
blue,ENSG00000157423.17,HYDIN
grey,ENSG00000180917.17,CMTR2
yellowgreen,ENSG00000172137.18,CALB2
grey,ENSG00000167377.17,ZNF23
grey,ENSG00000247324.2,RP11-510M2.2
blue,ENSG00000157429.15,ZNF19
midnightblue,ENSG00000040199.18,PHLPP2
pink,ENSG00000166747.12,AP1G1
grey,ENSG00000223224.1,SNORD71
grey,ENSG00000262140.1,RP11-417N10.3
grey,ENSG00000224470.7,ATXN1L
turquoise,ENSG00000182149.20,IST1
grey,ENSG00000102984.14,ZNF821
grey,ENSG00000277481.1,PKD1L3
grey,ENSG00000263232.2,ATP5A1P3
grey,ENSG00000102967.11,DHODH
grey,ENSG00000140830.8,TXNL4B
grey,ENSG00000261701.6,HPR
grey,ENSG00000140829.11,DHX38
grey,ENSG00000118557.15,PMFBP1
grey,ENSG00000261008.6,LINC01572
turquoise,ENSG00000260664.2,AC004158.3
grey,ENSG00000259768.5,RP5-991G20.1
brown,ENSG00000140836.14,ZFHX3
grey,ENSG00000259209.3,RP5-991G20.2
grey,ENSG00000279757.1,CTD-2326C4.1
grey,ENSG00000280092.1,AC002044.3
grey,ENSG00000279591.1,AC002044.1
grey,ENSG00000271009.2,RP11-346C20.3
grey,ENSG00000261227.2,AC140912.1
grey,ENSG00000260848.1,CTD-2009A10.1
grey,ENSG00000261404.5,AC009120.4
grey,ENSG00000275236.1,AC009120.11
royalblue,ENSG00000103035.10,PSMD7
grey,ENSG00000259972.2,AC009120.6
grey,ENSG00000239763.2,AC009120.3
grey,ENSG00000214331.8,RP11-252A24.2
grey,ENSG00000261079.1,RP11-252A24.3
grey,ENSG00000196436.8,NPIPB15
grey,ENSG00000140839.11,CLEC18B
cyan,ENSG00000090863.11,GLG1
grey,ENSG00000168411.13,RFWD3
darkturquoise,ENSG00000168404.12,MLKL
turquoise,ENSG00000103089.8,FA2H
grey,ENSG00000103091.14,WDR59
red,ENSG00000186187.11,ZNRF1
grey,ENSG00000247033.1,RP11-252E2.1
grey,ENSG00000166816.13,LDHD
salmon,ENSG00000184517.11,ZFP1
darkred,ENSG00000050820.16,BCAR1
grey,ENSG00000280152.1,RP11-331F4.5
pink,ENSG00000153774.8,CFDP1
grey,ENSG00000261783.1,RP11-252K23.2
grey,ENSG00000274220.1,RP11-77K12.9
blue,ENSG00000166822.12,TMEM170A
grey,ENSG00000261476.1,RP11-77K12.3
turquoise,ENSG00000183196.8,CHST6
grey,ENSG00000262583.1,RP11-77K12.5
grey,ENSG00000135702.14,CHST5
blue,ENSG00000205084.10,TMEM231
grey,ENSG00000276408.1,RP11-490B18.5
grey,ENSG00000034713.7,GABARAPL2
grey,ENSG00000065457.10,ADAT1
grey,ENSG00000065427.14,KARS
pink,ENSG00000166848.5,TERF2IP
turquoise,ENSG00000152910.18,CNTNAP4
grey,ENSG00000103111.14,MON1B
grey,ENSG00000205078.5,SYCE1L
grey,ENSG00000140873.15,ADAMTS18
grey,ENSG00000140876.11,NUDT7
brown,ENSG00000171724.2,VAT1L
grey,ENSG00000278926.1,RP11-264M12.4
grey,ENSG00000261330.1,RP11-281J9.1
blue,ENSG00000186153.16,WWOX
grey,ENSG00000276007.1,RP11-358L22.3
grey,ENSG00000261837.1,RP11-264L1.3
grey,ENSG00000243101.1,RPS3P7
grey,ENSG00000280115.1,RP11-133M8.3
grey,ENSG00000280190.1,RP11-319G9.1
grey,ENSG00000260816.2,RP11-319G9.3
grey,ENSG00000261537.1,RP11-319G9.5
grey,ENSG00000280274.1,RP11-556H2.1
grey,ENSG00000260479.1,RP11-556H2.3
brown,ENSG00000277954.1,RP11-679B19.1
grey,ENSG00000261722.1,RP11-679B19.2
grey,ENSG00000178573.6,MAF
blue,ENSG00000278058.1,RP11-70D24.2
blue,ENSG00000261390.5,MAFTRR
grey,ENSG00000259867.5,RP11-525K10.3
blue,ENSG00000168589.14,DYNLRB2
brown,ENSG00000166446.14,CDYL2
grey,ENSG00000260064.1,RP11-18F14.4
grey,ENSG00000260896.5,PRCAT47
grey,ENSG00000103121.8,CMC2
grey,ENSG00000278985.1,RP11-303E16.9
turquoise,ENSG00000166451.13,CENPN
grey,ENSG00000260213.5,RP11-303E16.3
grey,ENSG00000261061.1,RP11-303E16.2
grey,ENSG00000166454.9,ATMIN
grey,ENSG00000166455.13,C16orf46
grey,ENSG00000260643.1,RP11-303E16.8
orange,ENSG00000140905.9,GCSH
grey,ENSG00000166473.17,PKD1L2
grey,ENSG00000135697.9,BCO1
grey,ENSG00000280182.1,RP11-626G3.1
grey,ENSG00000260495.1,RP11-55K13.1
blue,ENSG00000261609.4,GAN
grey,ENSG00000153815.16,CMIP
grey,ENSG00000279476.1,RP11-391L3.3
grey,ENSG00000279294.1,RP11-274A11.3
grey,ENSG00000279841.1,RP11-274A11.4
grey,ENSG00000197943.9,PLCG2
grey,ENSG00000184860.9,SDR42E1
grey,ENSG00000135698.9,MPHOSPH6
turquoise,ENSG00000140945.16,CDH13
turquoise,ENSG00000260788.5,RP11-298D21.1
grey,ENSG00000259914.1,RP11-298D21.2
grey,ENSG00000260228.5,RP11-483P21.2
magenta,ENSG00000230989.6,HSBP1
grey,ENSG00000103150.5,MLYCD
grey,ENSG00000260300.5,RP11-505K9.4
grey,ENSG00000140961.12,OSGIN1
red,ENSG00000103154.9,NECAB2
brown,ENSG00000140943.16,MBTPS1
grey,ENSG00000274677.1,RP11-505K9.5
grey,ENSG00000260018.1,RP11-505K9.1
brown,ENSG00000103160.11,HSDL1
blue,ENSG00000154099.17,DNAAF1
grey,ENSG00000103168.16,TAF1C
grey,ENSG00000140955.10,ADAD2
grey,ENSG00000168418.7,KCNG4
grey,ENSG00000103175.10,WFDC1
grey,ENSG00000064270.12,ATP2C2
grey,ENSG00000261286.1,RP11-517C16.2
grey,ENSG00000140950.15,TLDC1
lightcyan,ENSG00000103187.7,COTL1
green,ENSG00000135686.12,KLHL36
grey,ENSG00000103194.15,USP10
paleturquoise,ENSG00000103196.11,CRISPLD2
grey,ENSG00000153786.12,ZDHHC7
green,ENSG00000135709.12,KIAA0513
blue,ENSG00000153789.12,FAM92B
grey,ENSG00000131149.18,GSE1
grey,ENSG00000260417.1,CTD-2542L18.1
grey,ENSG00000131153.8,GINS2
grey,ENSG00000154102.10,C16orf74
grey,ENSG00000131148.8,EMC8
darkgreen,ENSG00000131143.8,COX4I1
grey60,ENSG00000140968.10,IRF8
grey,ENSG00000268388.5,FENDRR
grey,ENSG00000103241.6,FOXF1
grey,ENSG00000270020.1,RP11-463O9.9
grey,ENSG00000103248.18,MTHFSD
grey,ENSG00000176678.5,FOXL1
grey,ENSG00000261175.5,CTD-2015G9.2
grey,ENSG00000260456.6,C16orf95
grey,ENSG00000261697.5,RP11-178L8.5
red,ENSG00000103264.16,FBXO31
grey,ENSG00000140941.12,MAP1LC3B
grey,ENSG00000140948.11,ZCCHC14
grey,ENSG00000276337.1,RP11-106D4.2
grey,ENSG00000260750.5,RP11-482M8.1
green,ENSG00000269935.1,RP11-482M8.3
green,ENSG00000154118.12,JPH3
grey,ENSG00000226180.3,RP11-278A23.1
grey,ENSG00000104731.13,KLHDC4
grey,ENSG00000260671.2,RP11-278A23.2
grey,ENSG00000103257.8,SLC7A5
grey,ENSG00000174990.4,CA5A
lightgreen,ENSG00000172530.20,BANP
grey,ENSG00000225614.2,ZNF469
grey,ENSG00000179588.8,ZFPM1
grey,ENSG00000261744.1,RP11-21B21.4
grey,ENSG00000158545.15,ZC3H18
grey60,ENSG00000051523.10,CYBA
grey,ENSG00000167508.11,MVD
green,ENSG00000260630.6,SNAI3-AS1
grey,ENSG00000185669.5,SNAI3
tan,ENSG00000158717.10,RNF166
darkred,ENSG00000174177.12,CTU2
grey,ENSG00000103335.20,PIEZO1
grey,ENSG00000260121.1,RP5-1142A6.9
grey,ENSG00000224888.4,RP5-1142A6.2
grey,ENSG00000182376.2,RP5-1142A6.8
grey,ENSG00000167513.8,CDT1
grey,ENSG00000198931.10,APRT
blue,ENSG00000141012.12,GALNS
tan,ENSG00000167515.10,TRAPPC2L
green,ENSG00000129993.14,CBFA2T3
red,ENSG00000261226.1,RP11-830F9.7
purple,ENSG00000205018.2,RP11-830F9.6
brown,ENSG00000256982.1,CTD-2555A7.2
grey,ENSG00000176715.15,ACSF3
grey,ENSG00000180422.3,LINC00304
grey,ENSG00000259803.6,SLC22A31
turquoise,ENSG00000259877.2,RP11-46C24.7
grey,ENSG00000170100.13,ZNF778
grey,ENSG00000167522.14,ANKRD11
grey,ENSG00000268218.1,AC137932.4
grey,ENSG00000261574.1,RP1-168P16.2
grey,ENSG00000261692.1,RP1-168P16.1
tan,ENSG00000197912.13,SPG7
grey,ENSG00000274627.1,RP11-104N10.2
skyblue,ENSG00000167526.13,RPL13
purple,ENSG00000178773.14,CPNE7
cyan,ENSG00000131165.14,CHMP1A
blue,ENSG00000167523.13,SPATA33
grey,ENSG00000185324.21,CDK10
darkgreen,ENSG00000158792.15,SPATA2L
tan,ENSG00000075399.13,VPS9D1
grey,ENSG00000261373.1,VPS9D1-AS1
tan,ENSG00000158805.11,ZNF276
grey,ENSG00000187741.14,FANCA
red,ENSG00000204991.10,SPIRE2
tan,ENSG00000141002.18,TCF25
grey,ENSG00000258839.2,MC1R
grey,ENSG00000258947.6,TUBB3
grey,ENSG00000140995.16,DEF8
grey,ENSG00000177946.5,CENPBD1
grey,ENSG00000223959.8,AFG3L1P
white,ENSG00000003249.13,DBNDD1
grey,ENSG00000141013.15,GAS8
grey,ENSG00000222019.7,URAHP
grey,ENSG00000260528.3,FAM157C
grey,ENSG00000260923.5,AC137934.1
green,ENSG00000272636.3,DOC2B
grey,ENSG00000181031.15,RPH3AL
grey,ENSG00000262061.5,RP11-1260E13.4
grey,ENSG00000187624.8,C17orf97
grey,ENSG00000183688.4,FAM101B
brown,ENSG00000141252.19,VPS53
grey,ENSG00000244097.1,RPS4XP17
lightcyan,ENSG00000167695.14,FAM57A
grey,ENSG00000179409.10,GEMIN4
grey,ENSG00000231784.8,DBIL5P
grey,ENSG00000167699.13,GLOD4
grey,ENSG00000262228.2,RP11-676J12.4
grey,ENSG00000171861.10,MRM3
grey,ENSG00000167693.16,NXN
grey,ENSG00000177370.4,TIMM22
grey,ENSG00000159842.14,ABR
grey,ENSG00000235361.1,AC016292.1
grey,ENSG00000108953.16,YWHAE
magenta,ENSG00000167193.7,CRK
grey,ENSG00000197879.14,MYO1C
cyan,ENSG00000132376.19,INPP5K
grey,ENSG00000236618.2,PITPNA-AS1
yellow,ENSG00000174238.14,PITPNA
grey,ENSG00000167703.14,SLC43A2
grey,ENSG00000074660.15,SCARF1
grey,ENSG00000167705.11,RILP
cyan,ENSG00000174231.16,PRPF8
grey,ENSG00000185561.9,TLCD2
lightyellow,ENSG00000186594.13,MIR22HG
tan,ENSG00000167716.18,WDR81
grey,ENSG00000167711.13,SERPINF2
grey,ENSG00000132386.10,SERPINF1
grey,ENSG00000186532.11,SMYD4
grey,ENSG00000132383.11,RPA1
grey,ENSG00000108958.4,AC016292.3
purple,ENSG00000185924.6,RTN4RL1
grey,ENSG00000262869.1,CTD-2545H1.1
grey,ENSG00000108963.17,DPH1
grey,ENSG00000262533.1,RP11-667K14.4
grey,ENSG00000263050.1,RP11-667K14.3
grey,ENSG00000177374.12,HIC1
grey,ENSG00000070366.13,SMG6
grey,ENSG00000262402.1,RP11-667K14.8
lightcyan,ENSG00000167720.12,SRR
grey,ENSG00000262333.1,HNRNPA1P16
grey,ENSG00000167721.10,TSR1
green,ENSG00000141258.12,SGSM2
sienna3,ENSG00000070444.14,MNT
grey,ENSG00000127804.12,METTL16
salmon,ENSG00000007168.12,PAFAH1B1
grey,ENSG00000279432.1,RP11-135N5.3
grey,ENSG00000239884.3,RN7SL608P
grey,ENSG00000272911.1,RP11-74E22.6
darkmagenta,ENSG00000132361.16,CLUH
grey,ENSG00000262050.1,RP11-74E22.3
green,ENSG00000277200.1,RP11-74E22.8
grey,ENSG00000261963.2,CCDC92B
red,ENSG00000132359.14,RAP1GAP2
grey,ENSG00000221882.2,OR3A2
grey,ENSG00000262670.5,RP11-64J4.2
grey,ENSG00000141255.12,SPATA22
turquoise,ENSG00000108381.10,ASPA
grey,ENSG00000167723.14,TRPV3
grey,ENSG00000196689.11,TRPV1
grey,ENSG00000261916.1,RP11-235E17.4
grey,ENSG00000197417.7,SHPK
grey,ENSG00000262248.1,RP11-235E17.5
turquoise,ENSG00000040531.14,CTNS
grey,ENSG00000262903.1,RP11-235E17.6
turquoise,ENSG00000213977.7,TAX1BP3
red,ENSG00000257950.3,P2RX5-TAX1BP3
grey,ENSG00000127774.6,EMC6
red,ENSG00000083454.21,P2RX5
purple,ENSG00000083457.11,ITGAE
grey,ENSG00000177602.5,GSG2
turquoise,ENSG00000074356.16,NCBP3
purple,ENSG00000004660.14,CAMKK1
blue,ENSG00000108405.3,P2RX1
grey,ENSG00000074370.17,ATP2A3
cyan,ENSG00000074755.14,ZZEF1
grey,ENSG00000167740.9,CYB5D2
turquoise,ENSG00000185722.16,ANKFY1
grey,ENSG00000263165.1,RP11-810M2.2
grey,ENSG00000274363.1,RP11-104O19.4
turquoise,ENSG00000132388.12,UBE2G1
turquoise,ENSG00000261868.1,MFSD1P1
grey,ENSG00000182557.7,SPNS3
grey,ENSG00000262823.1,RP13-580F15.2
grey,ENSG00000229782.1,AC118754.4
tan,ENSG00000183018.8,SPNS2
tan,ENSG00000132382.14,MYBBP1A
grey,ENSG00000161905.12,ALOX15
grey,ENSG00000141456.14,PELP1
grey60,ENSG00000141480.17,ARRB2
turquoise,ENSG00000161920.9,MED11
purple,ENSG00000161921.14,CXCL16
grey,ENSG00000141497.13,ZMYND15
grey,ENSG00000182853.11,VMO1
grey,ENSG00000142507.9,PSMB6
grey,ENSG00000262165.2,RP11-81A22.5
blue,ENSG00000129219.13,PLD2
white,ENSG00000141503.15,MINK1
green,ENSG00000205710.3,C17orf107
grey,ENSG00000108528.13,SLC25A11
cyan,ENSG00000108523.15,RNF167
grey,ENSG00000108518.7,PFN1
grey,ENSG00000108515.17,ENO3
grey,ENSG00000091640.7,SPAG7
sienna3,ENSG00000108509.20,CAMTA2
grey,ENSG00000262227.1,RP5-1050D4.5
grey,ENSG00000196388.8,INCA1
turquoise,ENSG00000129250.11,KIF1C
grey,ENSG00000180787.5,ZFP3
grey,ENSG00000167840.13,ZNF232
grey,ENSG00000234327.7,AC012146.7
grey,ENSG00000129204.16,USP6
grey,ENSG00000180626.9,ZNF594
grey,ENSG00000261879.5,RP11-333E1.1
grey60,ENSG00000161929.14,SCIMP
magenta,ENSG00000029725.16,RABEP1
black,ENSG00000108559.11,NUP88
grey,ENSG00000129197.14,RPAIN
grey,ENSG00000263272.1,CTC-524C5.2
grey,ENSG00000108561.8,C1QBP
grey,ENSG00000005100.12,DHX33
magenta,ENSG00000072849.10,DERL2
grey,ENSG00000167842.15,MIS12
grey,ENSG00000091592.15,NLRP1
turquoise,ENSG00000179314.13,WSCD1
green,ENSG00000091622.15,PITPNM3
grey,ENSG00000198920.9,KIAA0753
brown,ENSG00000282936.1,CTC-281F24.5
grey,ENSG00000129235.10,TXNDC17
grey,ENSG00000108590.10,MED31
grey,ENSG00000256806.4,C17orf100
grey,ENSG00000261996.1,CTC-281F24.1
brown,ENSG00000274114.2,CTC-281F24.3
yellow,ENSG00000141485.16,SLC13A5
violet,ENSG00000132530.16,XAF1
blue,ENSG00000167858.12,TEKT1
grey,ENSG00000262943.7,ALOX12P2
grey,ENSG00000215067.9,ALOX12-AS1
grey,ENSG00000262503.1,RP11-530N7.2
grey,ENSG00000263316.1,RP11-530N7.3
grey,ENSG00000262089.1,RP11-589P10.5
grey,ENSG00000219200.11,RNASEK
grey,ENSG00000258315.5,C17orf49
grey,ENSG00000267532.4,MIR497HG
grey,ENSG00000161940.10,BCL6B
grey,ENSG00000174327.6,SLC16A13
blue,ENSG00000174326.11,SLC16A11
grey,ENSG00000141505.11,ASGR1
green,ENSG00000132535.18,DLG4
grey,ENSG00000072778.19,ACADVL
tan,ENSG00000004975.11,DVL2
grey,ENSG00000040633.12,PHF23
grey,ENSG00000170296.9,GABARAP
grey,ENSG00000175826.11,CTDNEP1
green,ENSG00000170291.14,ELP5
grey,ENSG00000181856.14,SLC2A4
grey,ENSG00000132507.17,EIF5A
grey,ENSG00000132522.15,GPS2
tan,ENSG00000215041.9,NEURL4
grey,ENSG00000072818.11,ACAP1
grey,ENSG00000213859.4,KCTD11
red,ENSG00000174292.12,TNK1
grey,ENSG00000205544.3,TMEM256
sienna3,ENSG00000169992.9,NLGN2
grey,ENSG00000181284.2,TMEM102
grey,ENSG00000161958.10,FGF11
grey,ENSG00000170175.10,CHRNB1
white,ENSG00000174282.11,ZBTB4
cyan,ENSG00000181222.15,POLR2A
grey,ENSG00000239697.10,TNFSF12
yellow,ENSG00000161955.16,TNFSF13
grey,ENSG00000161956.12,SENP3
lightyellow,ENSG00000161960.14,EIF4A1
grey,ENSG00000233223.2,AC113189.5
cyan,ENSG00000129255.15,MPDU1
grey,ENSG00000129194.7,SOX15
grey,ENSG00000129245.11,FXR2
grey,ENSG00000129214.14,SHBG
grey,ENSG00000141504.11,SAT2
grey,ENSG00000129244.8,ATP1B2
grey,ENSG00000141510.16,TP53
grey,ENSG00000262251.1,RP11-199F11.2
blue,ENSG00000141499.16,WRAP53
red,ENSG00000108947.4,EFNB3
blue,ENSG00000183914.14,DNAH2
lightyellow,ENSG00000132510.10,KDM6B
grey,ENSG00000167874.6,TMEM88
darkgreen,ENSG00000183011.13,NAA38
blue,ENSG00000182224.11,CYB5D1
grey,ENSG00000280046.1,RP11-1099M24.6
darkgreen,ENSG00000170004.16,CHD3
grey,ENSG00000252835.1,SCARNA21
blue,ENSG00000179859.8,AC025335.1
grey,ENSG00000170049.9,KCNAB3
grey,ENSG00000170043.11,TRAPPC1
grey,ENSG00000170037.13,CNTROB
grey,ENSG00000179477.9,ALOX12B
grey,ENSG00000214999.3,AC129492.6
grey,ENSG00000179148.9,ALOXE3
paleturquoise,ENSG00000179094.14,PER1
sienna3,ENSG00000220205.8,VAMP2
blue,ENSG00000179029.14,TMEM107
grey,ENSG00000196544.7,BORCS6
grey,ENSG00000178977.3,LINC00324
grey,ENSG00000178971.13,CTC1
grey,ENSG00000178921.13,PFAS
grey,ENSG00000269947.1,RP11-849F2.9
grey,ENSG00000125434.10,SLC25A35
green,ENSG00000108961.13,RANGRF
grey,ENSG00000198844.10,ARHGEF15
grey,ENSG00000184619.3,KRBA2
grey,ENSG00000263809.1,RP11-849F2.7
grey,ENSG00000161970.12,RPL26
brown,ENSG00000166579.15,NDEL1
brown,ENSG00000133026.12,MYH10
grey,ENSG00000276231.4,PIK3R6
grey60,ENSG00000141506.13,PIK3R5
blue,ENSG00000065320.8,NTN1
grey,ENSG00000170310.14,STX8
grey,ENSG00000271851.1,RP11-565F19.2
blue,ENSG00000166596.14,CFAP52
blue,ENSG00000154914.16,USP43
grey,ENSG00000109047.7,RCVRN
purple,ENSG00000007237.18,GAS7
grey,ENSG00000109063.14,MYH3
grey,ENSG00000133028.10,SCO1
grey,ENSG00000170222.11,ADPRM
blue,ENSG00000187824.8,TMEM220
grey,ENSG00000263400.6,TMEM220-AS1
blue,ENSG00000233670.6,PIRT
grey,ENSG00000263508.5,RP11-963H4.3
grey,ENSG00000188803.14,SHISA6
blue,ENSG00000007174.17,DNAH9
grey,ENSG00000154957.13,ZNF18
salmon,ENSG00000065559.14,MAP2K4
grey,ENSG00000263648.1,RP11-471L13.3
grey,ENSG00000141052.17,MYOCD
brown,ENSG00000006740.16,ARHGAP44
grey,ENSG00000263707.1,RP11-597M12.1
grey,ENSG00000006744.18,ELAC2
grey,ENSG00000236088.9,COX10-AS1
grey,ENSG00000266744.1,RP11-131K5.1
grey,ENSG00000006695.10,COX10
grey,ENSG00000231595.1,AC005224.2
turquoise,ENSG00000109099.13,PMP22
grey,ENSG00000125409.12,TEKT3
grey,ENSG00000239704.10,CDRT4
grey,ENSG00000175106.16,TVP23C
grey,ENSG00000266538.1,RP11-385D13.3
grey,ENSG00000221926.11,TRIM16
grey,ENSG00000187607.15,ZNF286A
grey,ENSG00000255104.7,TBC1D26
grey,ENSG00000214946.13,TBC1D26
grey,ENSG00000179277.9,MEIS3P1
grey,ENSG00000276855.1,CTD-3157E16.2
yellow,ENSG00000170425.3,ADORA2B
grey,ENSG00000214941.7,ZSWIM7
yellow,ENSG00000011295.15,TTC19
grey,ENSG00000275413.1,CTC-529I10.1
pink,ENSG00000141027.20,NCOR1
grey,ENSG00000227782.2,CTC-529I10.2
grey,ENSG00000108474.16,PIGL
grey,ENSG00000166582.9,CENPV
grey,ENSG00000170315.13,UBB
grey,ENSG00000187688.14,TRPV2
green,ENSG00000175061.17,LRRC75A-AS1
green,ENSG00000181350.11,LRRC75A
black,ENSG00000141040.14,ZNF287
grey,ENSG00000266803.1,RP1-77H15.1
turquoise,ENSG00000197566.9,ZNF624
grey,ENSG00000231458.2,RNASEH1P2
grey,ENSG00000170160.17,CCDC144A
grey,ENSG00000266302.6,RP11-219A15.1
grey,ENSG00000188933.14,USP32P1
grey,ENSG00000283033.1,RP11-219A15.5
purple,ENSG00000260328.1,RP11-416I2.1
purple,ENSG00000133030.19,MPRIP
grey,ENSG00000206859.1,RNU6-767P
grey,ENSG00000243370.3,RN7SL775P
grey,ENSG00000278864.1,RP11-45M22.2
grey,ENSG00000179598.5,PLD6
grey,ENSG00000264187.1,RP11-45M22.4
grey,ENSG00000154803.12,FLCN
grey,ENSG00000266498.1,RP11-45M22.5
grey,ENSG00000141030.12,COPS3
grey,ENSG00000205309.13,NT5M
grey,ENSG00000215030.5,RPL13P12
red,ENSG00000141026.5,MED9
paleturquoise,ENSG00000108551.4,RASD1
darkred,ENSG00000133027.17,PEMT
white,ENSG00000108557.17,RAI1
grey,ENSG00000226746.2,SMCR5
grey,ENSG00000264167.1,RP1-253P7.1
tan,ENSG00000072310.16,SREBF1
darkred,ENSG00000175662.17,TOM1L2
blue,ENSG00000171962.17,DRC3
grey,ENSG00000171953.15,ATPAF2
grey,ENSG00000280198.1,RP11-384M20.1
grey,ENSG00000141034.9,GID4
cyan,ENSG00000108591.9,DRG2
grey,ENSG00000091536.16,MYO15A
grey,ENSG00000266677.1,RP11-258F1.1
grey,ENSG00000091542.8,ALKBH5
turquoise,ENSG00000131899.10,LLGL1
cyan,ENSG00000177731.15,FLII
grey,ENSG00000177427.12,MIEF2
grey,ENSG00000260647.1,RP1-178F10.1
grey,ENSG00000177302.14,TOP3A
red,ENSG00000176994.10,SMCR8
grey,ENSG00000176974.18,SHMT1
grey,ENSG00000273018.5,CTD-2303H24.2
grey,ENSG00000233327.10,USP32P2
grey,ENSG00000213077.5,FAM106A
grey,ENSG00000154874.14,CCDC144B
grey,ENSG00000189375.10,TBC1D28
grey,ENSG00000174977.8,AC026271.5
grey,ENSG00000249459.8,ZNF286B
grey,ENSG00000264885.1,RP11-815I9.4
grey,ENSG00000240445.3,FOXO3B
grey,ENSG00000224126.2,UBE2SP2
grey,ENSG00000108448.20,TRIM16L
blue,ENSG00000171931.12,FBXW10
grey,ENSG00000171928.13,TVP23B
grey,ENSG00000265478.2,CTD-2145A24.5
turquoise,ENSG00000141127.14,PRPSAP2
grey,ENSG00000235672.1,AC090286.2
grey,ENSG00000188522.14,FAM83G
grey,ENSG00000154016.13,GRAP
grey,ENSG00000265185.5,SNORD3B-1
grey,ENSG00000262074.6,SNORD3B-2
grey,ENSG00000262202.4,RP11-160E2.6
grey,ENSG00000263934.4,SNORD3A
grey,ENSG00000264940.4,SNORD3C
turquoise,ENSG00000072134.15,EPN2
grey,ENSG00000235397.1,EPN2-AS1
grey,ENSG00000265263.1,RP11-135L13.4
grey,ENSG00000108641.14,B9D1
grey,ENSG00000166484.19,MAPK7
blue,ENSG00000166482.11,MFAP4
red,ENSG00000128482.15,RNF112
grey,ENSG00000227078.1,AC004448.2
grey,ENSG00000189343.7,RPS2P46
grey,ENSG00000142494.13,SLC47A1
grey,ENSG00000228331.2,RPL17P43
grey,ENSG00000228983.8,SLC47A1P1
paleturquoise,ENSG00000072210.18,ALDH3A2
blue,ENSG00000180638.17,SLC47A2
grey,ENSG00000262681.2,RP11-311F12.1
blue,ENSG00000108602.17,ALDH3A1
grey,ENSG00000083290.19,ULK2
purple,ENSG00000270091.1,RP11-78O7.2
salmon,ENSG00000108599.14,AKAP10
grey,ENSG00000261033.1,RP11-209D14.2
turquoise,ENSG00000128487.16,SPECC1
grey,ENSG00000225014.1,KCTD9P1
grey,ENSG00000263494.1,AC004702.2
black,ENSG00000154898.15,CCDC144CP
grey,ENSG00000189423.11,USP32P3
grey,ENSG00000188013.6,MEIS3P2
turquoise,ENSG00000226549.3,SCDP1
grey,ENSG00000226981.2,ABHD17AP6
grey,ENSG00000205212.3,CCDC144NL
grey,ENSG00000233098.8,CCDC144NL-AS1
red,ENSG00000124422.11,USP22
lightcyan,ENSG00000236819.1,LINC01563
grey,ENSG00000109016.17,DHRS7B
