module,gene_id,gene_name
grey,ENSG00000109046.14,WSB1
blue,ENSG00000265683.1,RP11-173M1.5
turquoise,ENSG00000141068.13,KSR1
turquoise,ENSG00000265801.1,RP11-720N19.2
yellow,ENSG00000168961.16,LGALS9
grey,ENSG00000007171.16,NOS2
blue,ENSG00000232859.9,LYRM9
grey,ENSG00000087095.12,NLK
grey,ENSG00000252283.1,Vault
black,ENSG00000109084.13,TMEM97
blue,ENSG00000109083.13,IFT20
grey,ENSG00000109079.9,TNFAIP1
tan,ENSG00000004142.11,POLDIP2
grey,ENSG00000244045.11,TMEM199
brown,ENSG00000004139.13,SARM1
brown,ENSG00000109072.13,VTN
black,ENSG00000277450.1,CTB-96E2.10
brown,ENSG00000076351.12,SLC46A1
yellow,ENSG00000258472.8,RP11-192H23.4
paleturquoise,ENSG00000263266.2,RPS7P1
yellow,ENSG00000109103.11,UNC119
tan,ENSG00000087111.20,PIGS
turquoise,ENSG00000109107.13,ALDOC
black,ENSG00000076382.16,SPAG5
yellow,ENSG00000264608.1,RP11-192H23.8
yellow,ENSG00000167524.14,SGK494
plum1,ENSG00000007202.14,KIAA0100
yellow,ENSG00000132581.9,SDF2
tan,ENSG00000109111.14,SUPT6H
grey,ENSG00000167525.13,PROCA1
magenta,ENSG00000109113.18,RAB34
grey,ENSG00000198242.13,RPL23A
brown,ENSG00000238578.1,SNORD4A
grey,ENSG00000160602.13,NEK8
green,ENSG00000076604.14,TRAF4
darkgreen,ENSG00000173065.13,FAM222B
brown,ENSG00000132591.11,ERAL1
darkorange,ENSG00000132589.15,FLOT2
grey,ENSG00000167536.13,DHRS13
tan,ENSG00000109118.13,PHF12
magenta,ENSG00000179761.11,PIPOX
blue,ENSG00000063015.19,SEZ6
brown,ENSG00000196535.15,MYO18A
brown,ENSG00000221995.5,TIAF1
grey,ENSG00000178082.6,TWF1P1
red,ENSG00000108256.8,NUFIP2
tan,ENSG00000266111.2,RP11-296K13.4
red,ENSG00000160551.10,TAOK1
greenyellow,ENSG00000168792.4,ABHD15
darkturquoise,ENSG00000167543.15,TP53I13
pink,ENSG00000108262.15,GIT1
brown,ENSG00000198720.12,ANKRD13B
pink,ENSG00000167549.18,CORO6
grey,ENSG00000264007.1,RP11-68I3.10
royalblue,ENSG00000141298.17,SSH2
blue,ENSG00000265625.1,RP11-68I3.11
tan,ENSG00000240531.1,RPL21P123
tan,ENSG00000265713.1,RP11-82O19.2
grey,ENSG00000176927.14,EFCAB5
grey,ENSG00000266876.1,RP11-1148O4.1
grey,ENSG00000126653.16,NSRP1
grey,ENSG00000108576.9,SLC6A4
turquoise,ENSG00000108578.14,BLMH
turquoise,ENSG00000108582.11,CPD
green,ENSG00000108587.15,GOSR1
grey,ENSG00000264958.2,ALOX12P1
yellow,ENSG00000266733.5,TBC1D29
grey,ENSG00000214719.11,AC005562.1
grey,ENSG00000248121.8,SMURF2P1
grey,ENSG00000264943.1,SH3GL1P2
turquoise,ENSG00000250462.8,LRRC37BP1
pink,ENSG00000264538.6,SUZ12P1
brown,ENSG00000263603.1,CTD-2349P21.5
orange,ENSG00000280069.1,CTD-2349P21.3
black,ENSG00000176390.11,CRLF3
yellow,ENSG00000266490.1,CTD-2349P21.9
yellow,ENSG00000276250.1,CTD-2349P21.12
salmon,ENSG00000176208.8,ATAD5
yellow,ENSG00000263531.1,RP13-753N3.1
yellow,ENSG00000172171.10,TEFM
lightcyan,ENSG00000184060.10,ADAP2
lightcyan,ENSG00000181481.13,RNF135
blue,ENSG00000266865.6,RP11-848P1.9
lightgreen,ENSG00000196712.16,NF1
brown,ENSG00000266371.1,RP11-142O6.1
cyan,ENSG00000126861.4,OMG
grey,ENSG00000263535.1,AK4P1
saddlebrown,ENSG00000131242.16,RAB11FIP4
brown,ENSG00000239595.3,RN7SL79P
grey,ENSG00000264862.2,RN7SL45P
turquoise,ENSG00000172301.10,COPRS
grey,ENSG00000108651.9,UTP6
green,ENSG00000178691.10,SUZ12
purple,ENSG00000185158.12,LRRC37B
yellow,ENSG00000266777.1,SH3GL1P1
greenyellow,ENSG00000278867.1,RP11-640N20.4
brown,ENSG00000277511.1,CTD-2095E4.5
turquoise,ENSG00000126858.16,RHOT1
grey,ENSG00000280033.1,CTD-2095E4.3
turquoise,ENSG00000141314.12,RHBDL3
salmon,ENSG00000108666.9,C17orf75
red,ENSG00000010244.17,ZNF207
grey,ENSG00000274341.1,RP11-227G15.10
grey,ENSG00000278668.1,RP11-227G15.11
yellow,ENSG00000266385.1,RP11-227G15.8
blue,ENSG00000264083.1,RP11-227G15.9
green,ENSG00000108671.9,PSMD11
turquoise,ENSG00000176749.8,CDK5R1
black,ENSG00000176658.16,MYO1D
grey,ENSG00000266718.1,RP11-466A19.1
grey,ENSG00000280245.1,RP11-466A19.4
grey,ENSG00000265222.1,RP11-466A19.8
grey,ENSG00000279781.1,RP11-466A19.7
grey,ENSG00000265337.1,RP11-466A19.5
magenta,ENSG00000006042.11,TMEM98
turquoise,ENSG00000108684.14,ASIC2
grey,ENSG00000265544.1,AA06
turquoise,ENSG00000283417.1,RP11-118G23.3
turquoise,ENSG00000279668.2,CTC-304I17.6
grey,ENSG00000265356.2,RP11-17M24.3
turquoise,ENSG00000279674.1,RP11-1086I4.2
turquoise,ENSG00000226049.3,TLK2P1
turquoise,ENSG00000263485.1,CTC-304I17.4
turquoise,ENSG00000265775.1,CTC-304I17.3
turquoise,ENSG00000263571.2,CTC-304I17.5
midnightblue,ENSG00000197322.3,C17orf102
tan,ENSG00000181291.6,TMEM132E
salmon,ENSG00000132141.13,CCT6B
grey,ENSG00000198783.5,ZNF830
salmon,ENSG00000005156.11,LIG3
blue,ENSG00000092871.16,RFFL
blue,ENSG00000267457.1,RP5-837J1.4
greenyellow,ENSG00000185379.20,RAD51D
blue,ENSG00000073536.17,NLE1
turquoise,ENSG00000266947.1,RP11-799D4.4
turquoise,ENSG00000166750.9,SLFN5
blue,ENSG00000172716.16,SLFN11
grey,ENSG00000154760.13,SLFN13
midnightblue,ENSG00000267321.1,RP11-1094M14.11
yellow,ENSG00000108733.9,PEX12
tan,ENSG00000006125.16,AP2B1
tan,ENSG00000270647.5,TAF15
pink,ENSG00000270885.1,RASL10B
yellow,ENSG00000270765.5,GAS2L2
magenta,ENSG00000271447.5,MMP28
brown,ENSG00000271392.1,RP1-161P9.5
grey,ENSG00000270894.1,AC015849.13
yellow,ENSG00000270240.2,AC015849.2
yellow,ENSG00000271394.1,7SK
grey60,ENSG00000270977.1,AC015849.16
black,ENSG00000271013.1,LRRC37A9P
black,ENSG00000278023.4,RDM1
grey,ENSG00000274767.1,AC131056.3
grey,ENSG00000276070.4,CCL4L2
grey,ENSG00000261499.2,CH17-260O16.1
grey,ENSG00000260287.4,TBC1D3G
grey,ENSG00000273611.4,ZNHIT3
brown,ENSG00000278259.4,MYO19
green,ENSG00000277161.1,PIGW
green,ENSG00000278311.4,GGNBP2
blue,ENSG00000278535.4,DHRS11
pink,ENSG00000278619.4,MRM1
turquoise,ENSG00000275720.1,CTB-75G16.3
grey,ENSG00000275613.1,CTD-3194G12.2
turquoise,ENSG00000275700.4,AATF
brown,ENSG00000277589.1,RP11-333J10.3
saddlebrown,ENSG00000278540.4,ACACA
brown,ENSG00000274308.1,RP11-19G24.1
grey,ENSG00000275029.1,HMGB1P24
grey,ENSG00000276234.4,TADA2A
grey,ENSG00000275839.1,CTC-421K24.1
darkolivegreen,ENSG00000276023.4,DUSP14
turquoise,ENSG00000275066.4,SYNRG
grey,ENSG00000278053.4,DDX52
grey,ENSG00000274512.5,TBC1D3L
grey,ENSG00000274419.6,TBC1D3D
grey,ENSG00000274615.1,CH17-258A22.4
grey,ENSG00000278599.5,TBC1D3E
grey,ENSG00000274487.1,CH17-431G21.1
grey,ENSG00000278845.4,MRPL45
blue,ENSG00000277399.4,GPR179
tan,ENSG00000274211.4,SOCS7
brown,ENSG00000275832.4,ARHGAP23
brown,ENSG00000277363.4,SRCIN1
blue,ENSG00000273604.1,C17orf96
brown,ENSG00000275023.4,MLLT6
yellow,ENSG00000277972.1,CISD3
tan,ENSG00000277258.4,PCGF2
grey,ENSG00000277182.1,CTB-58E17.5
paleturquoise,ENSG00000277791.4,PSMB3
blue,ENSG00000276293.4,PIP4K2B
salmon,ENSG00000273559.4,CWC25
blue,ENSG00000125691.12,RPL23
greenyellow,ENSG00000002834.17,LASP1
darkred,ENSG00000263874.2,LINC00672
turquoise,ENSG00000161381.13,PLXDC1
salmon,ENSG00000141748.12,ARL5C
pink,ENSG00000067191.15,CACNB1
paleturquoise,ENSG00000108298.9,RPL19
turquoise,ENSG00000141750.6,STAC2
royalblue,ENSG00000108306.11,FBXL20
salmon,ENSG00000266469.1,CTB-131K11.1
royalblue,ENSG00000125686.11,MED1
green,ENSG00000167258.13,CDK12
grey,ENSG00000273576.1,RP11-390P24.1
turquoise,ENSG00000171532.4,NEUROD2
green,ENSG00000131771.13,PPP1R1B
darkturquoise,ENSG00000131748.15,STARD3
yellow,ENSG00000173991.5,TCAP
grey,ENSG00000141744.3,PNMT
lightyellow,ENSG00000161395.13,PGAP3
tan,ENSG00000141736.13,ERBB2
darkgreen,ENSG00000141741.11,MIEN1
yellow,ENSG00000073605.18,GSDMB
grey,ENSG00000172057.9,ORMDL3
greenyellow,ENSG00000108344.14,PSMD3
lightyellow,ENSG00000008838.18,MED24
lightyellow,ENSG00000126351.12,THRA
grey,ENSG00000126368.5,NR1D1
yellow,ENSG00000279199.1,RP11-749I16.3
grey,ENSG00000188895.11,MSL1
darkorange,ENSG00000108349.15,CASC3
pink,ENSG00000108352.11,RAPGEFL1
grey,ENSG00000274621.1,MIR6867
turquoise,ENSG00000171475.13,WIPF2
brown,ENSG00000094804.9,CDC6
pink,ENSG00000131759.17,RARA
lightgreen,ENSG00000141753.6,IGFBP4
green,ENSG00000073584.18,SMARCE1
grey,ENSG00000278834.1,RP11-458J1.1
darkred,ENSG00000213424.8,KRT222
green,ENSG00000186395.7,KRT10
yellow,ENSG00000167920.8,TMEM99
royalblue,ENSG00000173812.10,EIF1
magenta,ENSG00000173805.15,HAP1
grey,ENSG00000173801.16,JUP
blue,ENSG00000141696.12,P3H4
magenta,ENSG00000141756.18,FKBP10
blue,ENSG00000141698.16,NT5C3B
darkgrey,ENSG00000259623.1,RP11-156E6.1
red,ENSG00000178502.5,KLHL11
lightyellow,ENSG00000131473.16,ACLY
grey,ENSG00000204815.9,TTC25
tan,ENSG00000173786.16,CNP
grey,ENSG00000168259.14,DNAJC7
orange,ENSG00000168256.17,NKIRAS2
blue,ENSG00000267221.2,ZNF385C
grey,ENSG00000108771.12,DHX58
brown,ENSG00000108773.10,KAT2A
greenyellow,ENSG00000108774.14,RAB5C
grey,ENSG00000089558.8,KCNH4
grey,ENSG00000167925.15,GHDC
grey,ENSG00000173757.9,STAT5B
grey,ENSG00000236194.3,AC003104.1
grey,ENSG00000278829.1,RP11-358B23.7
lightcyan,ENSG00000126561.16,STAT5A
royalblue,ENSG00000168610.14,STAT3
grey,ENSG00000177469.12,PTRF
tan,ENSG00000033627.15,ATP6V0A1
grey,ENSG00000264314.1,MIR548AT
brown,ENSG00000267222.1,RP11-194N12.2
brown,ENSG00000267632.1,RP11-400F19.18
grey,ENSG00000108784.9,NAGLU
grey,ENSG00000108786.10,HSD17B1
brown,ENSG00000266962.2,RP11-400F19.6
pink,ENSG00000068120.14,COASY
tan,ENSG00000108788.11,MLX
yellow,ENSG00000131470.14,PSMC3IP
greenyellow,ENSG00000141699.10,FAM134C
tan,ENSG00000131462.7,TUBG1
pink,ENSG00000037042.8,TUBG2
darkturquoise,ENSG00000068137.14,PLEKHH3
grey,ENSG00000184451.5,CCR10
pink,ENSG00000108797.11,CNTNAP1
tan,ENSG00000108799.12,EZH1
grey,ENSG00000273650.1,CTD-3193K9.11
grey,ENSG00000214578.5,HMGN2P15
yellow,ENSG00000197291.8,RAMP2-AS1
blue,ENSG00000131477.10,RAMP2
green,ENSG00000131475.6,VPS25
pink,ENSG00000126562.16,WNK4
grey,ENSG00000183978.7,COA3
red,ENSG00000126581.12,BECN1
tan,ENSG00000131467.10,PSME3
black,ENSG00000131480.8,AOC2
brown,ENSG00000131471.6,AOC3
orange,ENSG00000266967.6,AARSD1
blue,ENSG00000267060.5,PTGES3L
salmon,ENSG00000198863.7,RUNDC1
paleturquoise,ENSG00000131469.12,RPL27
yellow,ENSG00000068079.7,IFI35
pink,ENSG00000108828.15,VAT1
magenta,ENSG00000108830.9,RND2
turquoise,ENSG00000012048.20,BRCA1
yellow,ENSG00000198496.10,NBR2
grey,ENSG00000267681.1,CTD-3199J23.6
grey,ENSG00000267002.2,RP11-242D8.1
green,ENSG00000188554.13,NBR1
yellow,ENSG00000184988.8,TMEM106A
green,ENSG00000279602.1,CTD-3014M21.1
grey,ENSG00000188825.13,LINC00910
skyblue,ENSG00000175906.4,ARL4D
blue,ENSG00000067596.10,DHX8
brown,ENSG00000267747.1,RP11-392O1.4
grey,ENSG00000267253.1,RP11-209M4.1
red,ENSG00000108861.8,DUSP3
grey,ENSG00000161647.18,MPP3
lightyellow,ENSG00000108852.14,MPP2
grey,ENSG00000267420.1,RP11-527L4.6
turquoise,ENSG00000091947.9,TMEM101
grey,ENSG00000161654.9,LSM12
lightyellow,ENSG00000141349.8,G6PC3
pink,ENSG00000108840.15,HDAC5
pink,ENSG00000161664.6,ASB16
brown,ENSG00000267080.5,ASB16-AS1
brown,ENSG00000168591.15,TMUB2
greenyellow,ENSG00000087152.15,ATXN7L3
pink,ENSG00000108312.14,UBTF
grey,ENSG00000260793.2,RP5-882C2.2
blue,ENSG00000267750.5,RUNDC3A-AS1
brown,ENSG00000108309.12,RUNDC3A
brown,ENSG00000013306.15,SLC25A39
greenyellow,ENSG00000030582.16,GRN
blue,ENSG00000161682.14,FAM171A2
brown,ENSG00000005961.17,ITGA2B
blue,ENSG00000186566.12,GPATCH8
grey,ENSG00000240589.3,RN7SL258P
grey,ENSG00000283045.1,RP11-764D10.2
green,ENSG00000180329.13,CCDC43
green,ENSG00000267160.1,RP11-1072C15.4
blue,ENSG00000279879.1,RP11-1072C15.6
brown,ENSG00000161692.17,DBF4B
pink,ENSG00000073670.13,ADAM11
turquoise,ENSG00000182963.9,GJC1
tan,ENSG00000108883.12,EFTUD2
magenta,ENSG00000131095.11,GFAP
sienna3,ENSG00000131094.3,C1QL1
blue,ENSG00000172992.11,DCAKD
grey,ENSG00000136448.11,NMT1
grey,ENSG00000200888.1,Y_RNA
magenta,ENSG00000161714.11,PLCD3
black,ENSG00000181513.14,ACBD4
grey,ENSG00000276728.1,AC142472.6
turquoise,ENSG00000186834.3,HEXIM1
grey,ENSG00000224505.2,AC002117.1
grey,ENSG00000168517.10,HEXIM2
brown,ENSG00000267121.5,CTD-2020K17.1
pink,ENSG00000184922.13,FMNL1
turquoise,ENSG00000233175.2,CTD-2020K17.3
grey,ENSG00000267278.5,MAP3K14-AS1
black,ENSG00000006062.13,MAP3K14
yellow,ENSG00000159314.11,ARHGAP27
darkgreen,ENSG00000225190.9,PLEKHM1
grey,ENSG00000214425.7,LRRC37A4P
grey,ENSG00000278770.1,Metazoa_SRP
grey,ENSG00000263503.1,RP11-707O23.5
brown,ENSG00000204650.13,CRHR1-IT1
tan,ENSG00000263715.7,CRHR1
grey,ENSG00000282774.1,AC126544.4
brown,ENSG00000120088.14,CRHR1
yellow,ENSG00000264589.2,MAPT-AS1
grey,ENSG00000185294.6,SPPL2C
darkorange,ENSG00000186868.15,MAPT
brown,ENSG00000279685.2,MAPT-IT1
brown,ENSG00000274883.1,Metazoa_SRP
brown,ENSG00000256762.1,STH
grey,ENSG00000120071.12,KANSL1
grey,ENSG00000262500.1,RP11-259G18.2
grey,ENSG00000228696.8,ARL17B
grey,ENSG00000176681.14,LRRC37A
grey,ENSG00000260075.1,NSFP1
grey,ENSG00000266497.1,RP11-995C19.2
grey,ENSG00000238083.7,LRRC37A2
grey,ENSG00000185829.16,ARL17A
brown,ENSG00000232300.1,FAM215B
darkgrey,ENSG00000073969.18,NSF
grey,ENSG00000213326.4,RPS7P11
blue,ENSG00000108379.9,WNT3
grey,ENSG00000261886.1,RP11-63A1.1
darkgrey,ENSG00000108433.15,GOSR2
blue,ENSG00000179673.4,RPRML
blue,ENSG00000263142.5,LRRC37A17P
lightyellow,ENSG00000262879.5,RP11-156P1.3
green,ENSG00000004897.11,CDC27
tan,ENSG00000239291.1,RP5-867C24.1
grey,ENSG00000262265.1,RP5-867C24.4
blue,ENSG00000178852.15,EFCAB13
grey,ENSG00000253347.1,CTD-2026D20.2
yellow,ENSG00000228782.7,CTD-2026D20.3
green,ENSG00000141279.15,NPEPPS
yellow,ENSG00000263766.5,RP11-580I16.2
darkgrey,ENSG00000108424.9,KPNB1
plum1,ENSG00000198933.9,TBKBP1
brown,ENSG00000006025.11,OSBPL7
greenyellow,ENSG00000159111.12,MRPL10
black,ENSG00000141294.9,LRRC46
brown,ENSG00000141295.13,SCRN2
grey,ENSG00000264920.1,RP11-6N17.4
tan,ENSG00000167182.13,SP2
grey,ENSG00000234494.7,SP2-AS1
grey,ENSG00000108439.9,PNPO
brown,ENSG00000108465.14,CDK5RAP3
yellow,ENSG00000263412.1,RP5-890E16.2
plum1,ENSG00000082641.15,NFE2L1
grey,ENSG00000278765.1,RP5-890E16.5
grey,ENSG00000108468.14,CBX1
grey,ENSG00000002919.14,SNX11
turquoise,ENSG00000141293.15,SKAP1
blue,ENSG00000170703.15,TTLL6
blue,ENSG00000136436.14,CALCOCO2
greenyellow,ENSG00000159199.13,ATP5G1
lightyellow,ENSG00000159202.17,UBE2Z
brown,ENSG00000159210.9,SNF8
grey,ENSG00000230532.1,AC091133.1
turquoise,ENSG00000198740.8,ZNF652
black,ENSG00000248714.6,RP11-1079K10.3
grey,ENSG00000167085.11,PHB
grey,ENSG00000229944.3,EIF4EP2
grey,ENSG00000182575.7,NXPH3
purple,ENSG00000121067.17,SPOP
midnightblue,ENSG00000121073.13,SLC35B1
black,ENSG00000121104.7,FAM117A
green,ENSG00000136504.11,KAT7
grey,ENSG00000235183.3,RP11-613C6.4
grey,ENSG00000262837.1,RP11-304F15.7
lightyellow,ENSG00000204584.1,RP11-304F15.3
grey,ENSG00000248954.1,RP11-304F15.4
yellow,ENSG00000246640.1,RP11-1094H24.4
blue,ENSG00000005884.17,ITGA3
blue,ENSG00000005882.11,PDK2
midnightblue,ENSG00000167100.14,SAMD14
greenyellow,ENSG00000108819.10,PPP1R9B
violet,ENSG00000015532.9,XYLT2
brown,ENSG00000279792.1,RP11-893F2.18
turquoise,ENSG00000108826.15,MRPL27
turquoise,ENSG00000108829.9,LRRC59
magenta,ENSG00000167107.12,ACSF2
grey,ENSG00000136457.9,CHAD
yellow,ENSG00000136444.9,RSAD1
yellow,ENSG00000136449.13,MYCBPAP
darkturquoise,ENSG00000006282.20,SPATA20
grey,ENSG00000006283.17,CACNA1G
purple,ENSG00000154945.6,ANKRD40
cyan,ENSG00000108848.15,LUC7L3
royalblue,ENSG00000278963.1,RP11-294J22.7
grey,ENSG00000141232.4,TOB1
yellow,ENSG00000229980.4,TOB1-AS1
green,ENSG00000008294.20,SPAG9
grey,ENSG00000239672.7,NME1
brown,ENSG00000243678.11,NME2
darkred,ENSG00000011258.15,MBTD1
red,ENSG00000279089.1,RP11-481C4.2
yellow,ENSG00000264895.1,RP11-421E14.2
grey,ENSG00000011260.13,UTP18
blue,ENSG00000267452.1,RP11-1018N14.5
blue,ENSG00000154975.13,CA10
blue,ENSG00000279743.1,CTB-43I4.1
darkolivegreen,ENSG00000141198.13,TOM1L1
salmon,ENSG00000166260.10,COX11
tan,ENSG00000279059.1,RP11-257O5.2
purple,ENSG00000166263.13,STXBP4
turquoise,ENSG00000108924.13,HLF
turquoise,ENSG00000108960.7,MMD
black,ENSG00000261873.2,RP11-515E23.1
red,ENSG00000141179.13,PCTP
blue,ENSG00000153930.11,ANKFN1
grey,ENSG00000279606.1,RP11-502F1.1
turquoise,ENSG00000183691.4,NOG
yellow,ENSG00000214226.8,C17orf67
turquoise,ENSG00000153933.9,DGKE
grey,ENSG00000121060.15,TRIM25
grey,ENSG00000121058.4,COIL
pink,ENSG00000121064.12,SCPEP1
pink,ENSG00000263120.1,RP5-1107A17.4
blue,ENSG00000121057.12,AKAP1
magenta,ENSG00000153944.10,MSI2
grey,ENSG00000279555.1,RP11-426D19.1
red,ENSG00000279281.1,RP11-226M10.3
grey,ENSG00000280028.1,RP11-118E18.1
grey,ENSG00000242889.3,RN7SL449P
grey,ENSG00000265542.5,RP11-60A24.3
darkgrey,ENSG00000181610.12,MRPS23
greenyellow,ENSG00000180891.12,CUEDC1
turquoise,ENSG00000136451.8,VEZF1
green,ENSG00000264112.1,RP11-159D12.2
green,ENSG00000136450.12,SRSF1
blue,ENSG00000279069.1,RP11-159D12.6
darkgreen,ENSG00000264364.2,DYNLL2
grey,ENSG00000279207.1,RP11-159D12.8
blue,ENSG00000278627.1,RP11-506H21.5
yellow,ENSG00000011143.16,MKS1
salmon,ENSG00000005381.7,MPO
brown,ENSG00000005379.15,TSPOAP1
black,ENSG00000265148.5,TSPOAP1-AS1
darkgrey,ENSG00000213246.6,SUPT4H1
grey,ENSG00000108375.12,RNF43
grey,ENSG00000176160.9,HSF5
darkgreen,ENSG00000108389.9,MTMR4
red,ENSG00000108387.14,SEPT4
grey,ENSG00000121101.15,TEX14
grey,ENSG00000212195.2,U3
purple,ENSG00000108384.14,RAD51C
skyblue3,ENSG00000175175.5,PPM1E
red,ENSG00000251865.1,RNU6-518P
turquoise,ENSG00000241462.1,RP11-579O24.1
tan,ENSG00000275680.1,Metazoa_SRP
skyblue3,ENSG00000263938.1,RP11-579O24.3
lightgreen,ENSG00000108395.13,TRIM37
grey,ENSG00000224738.1,AC099850.1
turquoise,ENSG00000182628.12,SKA2
grey,ENSG00000068489.12,PRR11
grey,ENSG00000167447.12,SMG8
turquoise,ENSG00000153982.10,GDPD1
grey,ENSG00000271063.1,SNRPGP17
blue,ENSG00000175155.8,YPEL2
tan,ENSG00000278863.1,RP11-567L7.3
green,ENSG00000108406.9,DHX40
blue,ENSG00000273702.1,RP11-758H9.2
green,ENSG00000141367.11,CLTC
yellow,ENSG00000141378.14,PTRH2
white,ENSG00000062716.11,VMP1
purple,ENSG00000108423.14,TUBD1
green,ENSG00000108443.13,RPS6KB1
grey,ENSG00000241913.1,RP5-1073F15.1
turquoise,ENSG00000189050.15,RNFT1
darkred,ENSG00000068097.14,HEATR6
grey,ENSG00000267526.1,RP11-178C3.6
grey,ENSG00000280852.2,CTD-2319I12.10
blue,ENSG00000267248.1,CTD-2319I12.4
grey,ENSG00000167434.9,CA4
turquoise,ENSG00000170832.12,USP32
grey,ENSG00000241157.1,RP11-3K24.1
red,ENSG00000062725.9,APPBP2
blue,ENSG00000170836.11,PPM1D
red,ENSG00000141376.21,BCAS3
grey,ENSG00000267083.1,KRT18P61
grey,ENSG00000227694.1,RPL23AP74
brown,ENSG00000266934.1,RP11-332H18.3
grey,ENSG00000121068.13,TBX2
blue,ENSG00000136492.8,BRIP1
blue,ENSG00000108506.11,INTS2
red,ENSG00000108510.9,MED13
tan,ENSG00000279133.1,RP11-342K2.1
grey,ENSG00000266066.1,POLRMTP1
grey,ENSG00000087995.15,METTL2A
green,ENSG00000146872.17,TLK2
tan,ENSG00000264546.1,RP11-464D20.6
lightcyan,ENSG00000011028.13,MRC2
grey,ENSG00000173838.11,MARCH10
orange,ENSG00000283538.1,RP11-180P8.1
orange,ENSG00000266411.1,RP11-180P8.3
tan,ENSG00000170921.14,TANC2
lightgreen,ENSG00000264529.1,RP11-556O9.3
grey,ENSG00000271749.1,RP11-269G24.7
black,ENSG00000008283.15,CYB561
brown,ENSG00000159640.15,ACE
tan,ENSG00000136485.14,DCAF7
grey,ENSG00000136463.7,TACO1
blue,ENSG00000198909.7,MAP3K3
grey,ENSG00000263883.1,EEF1DP7
turquoise,ENSG00000136490.8,LIMD2
turquoise,ENSG00000279369.1,RP11-51F16.1
tan,ENSG00000266173.5,STRADA
green,ENSG00000108588.13,CCDC47
green,ENSG00000198231.12,DDX42
grey,ENSG00000108592.16,FTSJ3
plum1,ENSG00000087191.12,PSMC5
turquoise,ENSG00000108604.15,SMARCD2
black,ENSG00000007314.11,SCN4A
grey,ENSG00000264954.1,PRR29-AS1
pink,ENSG00000224383.7,PRR29
grey,ENSG00000108622.10,ICAM2
blue,ENSG00000178607.15,ERN1
grey,ENSG00000136478.7,TEX2
green,ENSG00000261371.5,PECAM1
lightcyan,ENSG00000271605.5,MILR1
grey,ENSG00000256525.6,POLG2
turquoise,ENSG00000108654.12,DDX5
red,ENSG00000258890.6,CEP95
turquoise,ENSG00000108854.15,SMURF2
pink,ENSG00000215769.8,RP13-104F24.2
pink,ENSG00000214176.9,PLEKHM1P1
yellow,ENSG00000176809.10,LRRC37A3
grey,ENSG00000264057.1,RP11-583F2.1
blue,ENSG00000214174.8,AMZ2P1
darkred,ENSG00000120063.9,GNA13
blue,ENSG00000108370.16,RGS9
midnightblue,ENSG00000168646.12,AXIN2
blue,ENSG00000154240.16,CEP112
turquoise,ENSG00000154229.11,PRKCA
turquoise,ENSG00000244044.3,RN7SL735P
turquoise,ENSG00000229330.2,AC006947.1
sienna3,ENSG00000075461.5,CACNG4
red,ENSG00000198265.11,HELZ
lightgreen,ENSG00000197170.9,PSMD12
turquoise,ENSG00000154217.14,PITPNC1
turquoise,ENSG00000279917.1,RP11-360N9.2
grey,ENSG00000279361.1,RP11-360N9.3
purple,ENSG00000130935.9,NOL11
yellowgreen,ENSG00000171634.16,BPTF
brown,ENSG00000279573.1,RP11-855A2.1
purple,ENSG00000279880.1,RP11-855A2.2
grey,ENSG00000186665.9,C17orf58
turquoise,ENSG00000182481.8,KPNA2
grey,ENSG00000237854.3,LINC00674
red,ENSG00000278730.1,RP11-147L13.11
red,ENSG00000274561.1,RP11-147L13.12
lightyellow,ENSG00000277476.1,RP11-147L13.13
grey,ENSG00000278740.1,RP11-147L13.14
grey,ENSG00000267731.1,RP11-147L13.8
turquoise,ENSG00000274712.1,RP11-147L13.15
yellow,ENSG00000265100.1,RP11-147L13.2
grey,ENSG00000196704.11,AMZ2
salmon,ENSG00000141337.12,ARSG
salmon,ENSG00000108932.11,SLC16A6
salmon,ENSG00000267009.6,RP11-120M18.2
grey,ENSG00000070540.12,WIPI1
lightgreen,ENSG00000108946.14,PRKAR1A
grey,ENSG00000141338.13,ABCA8
purple,ENSG00000154258.16,ABCA9
purple,ENSG00000154262.12,ABCA6
purple,ENSG00000267361.1,LOC100421166
red,ENSG00000154263.17,ABCA10
grey,ENSG00000278873.1,PRO1804
green,ENSG00000154265.15,ABCA5
cyan,ENSG00000108984.13,MAP2K6
cyan,ENSG00000278972.1,CTD-3022L24.1
grey,ENSG00000267194.1,RP1-193H18.2
cyan,ENSG00000153822.13,KCNJ16
green,ENSG00000267365.1,KCNJ2-AS1
turquoise,ENSG00000123700.4,KCNJ2
grey,ENSG00000256124.5,LINC01152
black,ENSG00000234899.9,SOX9-AS1
blue,ENSG00000125398.5,SOX9
skyblue3,ENSG00000227036.6,LINC00511
saddlebrown,ENSG00000133195.11,SLC39A11
grey,ENSG00000252274.1,SCARNA24
grey,ENSG00000266501.1,RP11-766H1.1
grey,ENSG00000264860.1,RP11-143K11.5
black,ENSG00000180616.8,SSTR2
black,ENSG00000166685.11,COG1
yellow,ENSG00000277728.1,RP11-143K11.7
green,ENSG00000133193.12,FAM104A
grey,ENSG00000141219.15,C17orf80
grey,ENSG00000265010.1,RP11-661C3.2
blue,ENSG00000179604.9,CDC42EP4
turquoise,ENSG00000069188.16,SDK2
