""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000522373.1	ENSG00000254258.1	RP11-398H6.1	lincRNA	chr8	139460062	139463016	-	1037	-0.121750541151421	2.40743382778532	-3.36023623773778	0.000935753523901724	0.0345262696724397	-1.42613526481452	0.21975297837485
ENST00000258169.8	ENSG00000135698.9	MPHOSPH6	protein_coding	chr16	82148162	82170226	-	1103	0.110615780347064	3.66505140957174	3.36009010321485	0.000936221447562065	0.0345262696724397	-1.67666595837068	0.15011002949986
ENST00000503215.5	ENSG00000151466.11	SCLT1	protein_coding	chr4	128884346	129093412	-	1364	1.67555929458187	-2.5195965301274	3.3599909871964	0.000936538941982964	0.0345262696724397	-0.901276081185748	0.0527824923414795
ENST00000272849.7	ENSG00000118257.16	NRP2	protein_coding	chr2	205683291	205779714	+	5909	-0.186159549420357	2.04171346488806	-3.35955494371935	0.000937936896913069	0.0345510522862592	-1.36226916203323	0.109728542759165
ENST00000497500.5	ENSG00000136243.16	NUPL2	protein_coding	chr7	23182038	23187392	+	739	0.158153326120795	1.99839840177072	3.35942253258739	0.00093836179228352	0.0345510522862592	-1.36404787606873	0.0492769931566392
ENST00000615702.1	ENSG00000277863.1	RP11-282A11.4	lincRNA	chr13	106903150	106904099	-	950	-0.663672697100334	-1.79573207468425	-3.35936566203161	0.000938544339917421	0.0345510522862592	-0.797692445044204	0.175022715671546
ENST00000368586.9	ENSG00000171811.12	CFAP46	protein_coding	chr10	132808392	132942585	-	8278	0.171741807394821	3.00607738666031	3.3591629439374	0.000939195310308628	0.0345586537512995	-1.55288935938441	0.165231647503709
ENST00000570182.5	ENSG00000140995.16	DEF8	protein_coding	chr16	89948795	89968059	+	3549	-0.309275969798877	4.35961116283253	-3.35895391101824	0.000939867000289909	0.0345670100626965	-1.81194546738831	0.0734696943268716
ENST00000560490.1	ENSG00000255302.4	EID1	protein_coding	chr15	48878136	48878785	+	584	-1.54093316683483	-1.71959407658989	-3.35873441108961	0.000940572806785564	0.0345729651039001	-0.869749380330646	0.231118981452591
ENST00000374212.4	ENSG00000136868.10	SLC31A1	protein_coding	chr9	113221562	113264492	+	4744	-0.0655705846916861	5.23697108581463	-3.35862703628054	0.000940918252859841	0.0345729651039001	-1.95946827999348	0.0806265330823291
ENST00000604845.1	ENSG00000270696.1	RP11-342K6.1	antisense	chr2	75660462	75662208	+	1747	0.131903979716863	3.31504446392965	3.35796466547182	0.00094305185125927	0.034620202205749	-1.60827125314799	0.0926105590483338
ENST00000473327.5	ENSG00000125459.14	MSTO1	protein_coding	chr1	155610384	155612317	+	835	-1.37307448014537	-2.49253384094277	-3.35795147584047	0.000943094382916739	0.034620202205749	-0.938831046041637	0.322783338962335
ENST00000528207.1	ENSG00000255182.2	CTD-2517M22.14	processed_transcript	chr8	144495618	144498980	-	2625	-0.357329195281888	-0.0882191180435778	-3.3576351229415	0.000944115040054629	0.0346413139991729	-0.996792733953576	0.148489637404972
ENST00000337743.8	ENSG00000089123.15	TASP1	protein_coding	chr20	13389392	13638940	-	2352	-0.161873776103922	3.28579683065908	-3.35712064744122	0.000945777107144945	0.034668678163924	-1.62503326010163	0.355957102364527
ENST00000435586.1	ENSG00000237357.2	RP11-475I24.3	lincRNA	chr9	42566679	42569353	-	2579	0.574429293814805	-0.133518267573422	3.35701945879031	0.000946104328945934	0.034668678163924	-0.99976319330603	0.283660699505011
ENST00000597150.5	ENSG00000114982.17	KANSL3	protein_coding	chr2	96595512	96638320	-	2811	1.71975027055709	-1.95388166530311	3.35692765749453	0.000946401285529616	0.034668678163924	-0.806725668451392	0.5085603459785
ENST00000360202.9	ENSG00000126259.19	KIRREL2	protein_coding	chr19	35856922	35867109	+	2942	0.383463265880912	-0.676698218728177	3.35685251446247	0.000946644421119108	0.034668678163924	-0.921867633214324	0.196894497280062
ENST00000608624.5	ENSG00000226620.7	LINC00343	processed_transcript	chr13	105726750	105731708	+	774	-0.949851706958573	-2.14922198003004	-3.35620765323855	0.000948733356473178	0.0347288222531966	-0.849553440781956	0.389306185782264
ENST00000388822.9	ENSG00000145388.14	METTL14	protein_coding	chr4	118685368	118715433	+	6669	-0.0727782537670795	4.92308338732026	-3.35567821329159	0.000950451616639174	0.0347714522921514	-1.91491724793743	0.144679880078548
ENST00000220531.7	ENSG00000104164.10	BLOC1S6	protein_coding	chr15	45587123	45609711	+	4037	0.130240263680714	5.72107209768651	3.35557332142828	0.000950792380361592	0.0347714522921514	-2.07857697754629	0.0232737880806926
ENST00000524047.5	ENSG00000253641.5	LINCR-0001	lincRNA	chr8	10474565	10481974	+	545	0.212120590757451	1.24416153537442	3.35542161144559	0.00095128544453149	0.0347731280264802	-1.24023479978854	0.122620299737933
ENST00000356861.9	ENSG00000105576.15	TNPO2	protein_coding	chr19	12699201	12722355	-	4962	-0.118841832580706	6.5986964021782	-3.35473740227573	0.00095351212136834	0.0348304277542615	-2.23066463763224	0.0788266154244182
ENST00000487446.1	ENSG00000241278.1	ENPP7P4	unprocessed_pseudogene	chr3	125848223	125909372	+	1086	0.256011290151323	0.226455299605543	3.35454353717834	0.000954143915987751	0.0348304277542615	-1.06487833288	0.117762994873562
ENST00000379348.2	ENSG00000112137.17	PHACTR1	protein_coding	chr6	12718310	12934000	+	795	-0.147781043768943	1.48675443276062	-3.35451612770219	0.000954233273330635	0.0348304277542615	-1.28254480242126	0.0896441922409525
ENST00000427868.6	ENSG00000232677.6	LINC00665	lincRNA	chr19	36315576	36322228	-	690	0.168505800144182	0.857904285133873	3.35438989399694	0.000954644907322588	0.0348304277542615	-1.16911969154841	0.0661458725600447
ENST00000577601.2	ENSG00000283171.1	IGHVII-30-43	IG_V_pseudogene	chr14	106332615	106332889	-	275	-0.160161720491714	4.94758122551762	-3.3530738597788	0.000958946229163673	0.0349709518374651	-1.92593892844329	0.185728734087237
ENST00000470309.5	ENSG00000001631.15	KRIT1	protein_coding	chr7	92240849	92244149	-	580	-0.197760290184615	0.542891831284068	-3.35235463891284	0.000961304564910032	0.0350405203571285	-1.12543516463434	0.101916808306474
ENST00000530902.5	ENSG00000156475.18	PPP2R2B	protein_coding	chr5	146589504	146878894	-	2093	-0.258542324471398	3.97510946632185	-3.35127270166172	0.000964862450524877	0.0351537279888984	-1.77762356034612	0.316527454075472
ENST00000623271.1	ENSG00000140859.15	KIFC3	protein_coding	chr16	57774709	57777101	-	2393	0.241393602833319	0.438830513259417	3.35111282529638	0.000965389235246602	0.0351564463889571	-1.11240385154947	0.365654723043128
ENST00000563904.1	ENSG00000230267.7	HERC2P4	transcribed_unprocessed_pseudogene	chr16	32151719	32152987	-	967	0.444734777646831	-0.427687297129967	3.35086016718992	0.000966222278481461	0.0351703099962236	-0.975043380660789	0.213616353891384
ENST00000533166.5	ENSG00000175334.7	BANF1	protein_coding	chr11	66002581	66004131	+	1135	0.863887443640678	-0.962224012658823	3.35048480570965	0.000967461127722059	0.0351926907283237	-0.885801425948409	0.328839553792361
ENST00000371681.8	ENSG00000165338.16	HECTD2	protein_coding	chr10	91410344	91463664	+	2175	0.181676744336442	2.17614256796487	3.35039964034247	0.00096774241514027	0.0351926907283237	-1.42584699605344	0.211602115700188
ENST00000447342.5	ENSG00000136197.12	C7orf25	protein_coding	chr7	42909275	42912090	-	1823	-2.17661238155059	-3.41492750138188	-3.34889597988488	0.000972721348304801	0.0353572159096298	-0.960669612223892	0.0480622293020723
ENST00000247194.8	ENSG00000126790.11	L3HYPDH	protein_coding	chr14	59472617	59484430	-	1527	0.2236283277674	1.13766952429541	3.34826316796702	0.000974823858462736	0.0354061330403377	-1.24173670297154	0.400208539474567
ENST00000629014.2	ENSG00000233705.6	SLC26A4-AS1	antisense	chr7	107653968	107662065	-	795	0.487179227172589	-1.44454840829838	3.34819509104907	0.000975050295677913	0.0354061330403377	-0.845640168559632	0.05158905135063
ENST00000594419.1	ENSG00000237440.8	ZNF737	protein_coding	chr19	20545310	20565746	-	872	-0.458499743404761	1.32076828019336	-3.34807998491736	0.000975433272956957	0.0354061330403377	-1.27037162204209	0.162454380672236
ENST00000438013.3	ENSG00000178623.11	GPR35	protein_coding	chr2	240627433	240631253	+	3821	-0.416807202956352	-0.907083833001468	-3.34763372402668	0.000976919384635397	0.0354242239163993	-0.889589362698658	0.0293587458582485
ENST00000474707.1	ENSG00000011454.16	RABGAP1	protein_coding	chr9	123073560	123076999	+	670	0.357319574812224	-0.716925055351694	3.34757637819224	0.000977110507457637	0.0354242239163993	-0.929805119400127	0.138731637861795
ENST00000403712.6	ENSG00000035115.21	SH3YL1	protein_coding	chr2	218136	264032	-	1695	1.82401333890995	-0.0606212215345701	3.34751997436909	0.000977298524767543	0.0354242239163993	-1.07838372708562	0.162476955589121
ENST00000377559.7	ENSG00000110076.18	NRXN2	protein_coding	chr11	64606174	64723188	-	6413	-0.155519527564324	4.45599238093828	-3.34690424955682	0.000979353187456331	0.0354821576536485	-1.85841267482239	0.0365796122342059
ENST00000527278.5	ENSG00000198039.11	ZNF273	protein_coding	chr7	64882493	64929124	+	2978	0.119268514779216	3.61269309391299	3.34562218746455	0.00098364434571548	0.0356210283555559	-1.70550466650087	0.097443187111182
ENST00000318981.9	ENSG00000146426.17	TIAM2	protein_coding	chr6	155090289	155257723	+	5916	2.88791041556393	-2.82132472913564	3.34468621315619	0.000986788193610372	0.0357182411793326	-0.908138144276666	0.237099697460043
ENST00000431972.6	ENSG00000053770.11	AP5M1	protein_coding	chr14	57269056	57288925	+	1815	0.137920999417205	3.42821674404922	3.34406072307203	0.000988894377848247	0.0357776601736132	-1.68408444716067	0.0287672929148865
ENST00000533777.5	ENSG00000103811.15	CTSH	protein_coding	chr15	78921775	78945046	-	2101	0.507925443500826	-0.762105857672069	3.34392555069336	0.000989350088402165	0.0357776601736132	-0.948853749384601	0.366098939396171
ENST00000322203.6	ENSG00000198755.10	RPL10A	protein_coding	chr6	35468408	35470785	+	716	-0.0714711355866474	6.40513430387066	-3.34348072488944	0.000990851126122113	0.0358152836150601	-2.2332092562979	0.0290119474353442
ENST00000377833.8	ENSG00000107611.14	CUBN	protein_coding	chr10	16823964	17129831	-	11949	0.221066437845158	2.29607535890762	3.34332758336815	0.000991368384351867	0.0358173289420807	-1.46125198998346	0.131143781887296
ENST00000345317.6	ENSG00000005020.12	SKAP2	protein_coding	chr7	26667062	26864743	-	3998	-0.117985803801891	5.12337782984797	-3.34312213973293	0.000992062696404873	0.0358257662078397	-1.99869083340108	0.0976597121800295
ENST00000409085.8	ENSG00000115977.18	AAK1	protein_coding	chr2	69467787	69643717	-	11345	-0.10172560326119	7.89415685778109	-3.34297880019677	0.000992547391677853	0.0358266293885576	-2.53975157444417	0.163565011898737
ENST00000333007.5	ENSG00000185215.8	TNFAIP2	protein_coding	chr14	103126327	103137439	+	4175	-0.321300023558319	2.22575352147574	-3.34074416768914	0.00100013231246857	0.0360836599974158	-1.45681623727605	0.0807487855920803
ENST00000376681.7	ENSG00000170703.15	TTLL6	protein_coding	chr17	48762243	48817077	-	3371	1.63132454892711	-3.4142941077	3.34031447803045	0.0010015969743345	0.0361036873345502	-1.40186371377689	0.245723208471041
ENST00000511367.6	ENSG00000113360.16	DROSHA	protein_coding	chr5	31400497	31532061	-	5305	-0.949423191368148	2.97251223385185	-3.34028276794903	0.00100170514215799	0.0361036873345502	-1.58255786378573	0.381306621148647
ENST00000563349.5	ENSG00000260776.5	RP11-114H24.2	transcribed_unprocessed_pseudogene	chr15	77914217	77915926	-	1453	0.685018437045244	-2.01615287364761	3.34017276024931	0.00100208047933067	0.0361036873345502	-0.87586459030477	0.419865441411165
ENST00000527346.5	ENSG00000110455.13	ACCS	protein_coding	chr11	44075531	44084222	+	3373	0.24304534396342	1.62835580996237	3.3396779147209	0.00100377047424686	0.0361478250915671	-1.3564574340659	0.0225604294510883
ENST00000542859.5	ENSG00000073910.19	FRY	protein_coding	chr13	32031300	32299122	+	13200	-0.148621388288601	5.33320392479244	-3.33903421905472	0.00100597280027078	0.0361922156782147	-2.04449104754682	0.0746054931722936
ENST00000529392.1	ENSG00000245498.6	RP11-677M14.7	antisense	chr11	124800910	124806745	+	2792	-0.176475930955109	1.61823787872541	-3.33899199529313	0.0010061174211164	0.0361922156782147	-1.34774328458226	0.109306215413288
ENST00000426969.5	ENSG00000235665.5	LINC00298	lincRNA	chr2	7922425	7979310	-	2236	-0.356952996987072	-0.655095470740371	-3.33890962089522	0.00100639961795884	0.0361922156782147	-0.962400954849491	0.0678889051587088
ENST00000533310.5	ENSG00000171067.10	C11orf24	protein_coding	chr11	68261609	68271947	-	980	-0.614809656709817	-1.30295067660603	-3.33862367745953	0.00100737977127848	0.0362107153106343	-0.885285207765812	0.574729465378193
ENST00000471963.6	ENSG00000144857.14	BOC	protein_coding	chr3	113212579	113271605	+	1616	1.4732638592346	-3.32346765616663	3.33773100630539	0.00101044538999279	0.0363041261885119	-1.34682493476595	0.590726429283077
ENST00000433168.5	ENSG00000133519.12	ZDHHC8P1	transcribed_unprocessed_pseudogene	chr22	23390606	23402726	-	2309	-0.705064387696948	2.1816371524856	-3.33753132123482	0.00101113234003255	0.0363120274538249	-1.45791717070855	0.486069763955999
ENST00000269298.9	ENSG00000141504.11	SAT2	protein_coding	chr17	7626234	7627855	-	946	-0.306354483129846	2.37074092155699	-3.33717176200577	0.00101237038238074	0.0363397032456613	-1.50498653998336	0.211541565662979
ENST00000412416.5	ENSG00000086300.15	SNX10	protein_coding	chr7	26292011	26361031	+	429	-0.515850148847369	-1.86229247601553	-3.33700490475531	0.00101294538915205	0.0363427968609336	-0.86049260718486	0.242061401123054
ENST00000316902.11	ENSG00000092068.19	SLC7A8	protein_coding	chr14	23125295	23183640	-	4216	-0.117728403350767	4.12535192011941	-3.33687553239815	0.00101339142886822	0.0363427968609336	-1.83382764963524	0.399687395773178
ENST00000534991.3	ENSG00000256073.3	URB1-AS1	lincRNA	chr21	32393130	32393960	+	831	0.181859261603691	1.02758220296586	3.3362370180471	0.00101559553228611	0.0363885125236095	-1.26327693949713	0.133056351615048
ENST00000557185.5	ENSG00000100612.13	DHRS7	protein_coding	chr14	60144784	60165429	-	1322	0.0987954985660097	4.14716729905341	3.33623508422354	0.00101560221448531	0.0363885125236095	-1.84406409630922	0.090234259364362
ENST00000474821.1	ENSG00000104320.13	NBN	protein_coding	chr8	89935432	89937347	-	503	0.314980768721354	-0.479085017587618	3.33545795729322	0.00101829084689287	0.0364680393118014	-1.0149838114332	0.0799478501395361
ENST00000509901.5	ENSG00000164116.16	GUCY1A3	protein_coding	chr4	155667042	155730445	+	1273	0.780934778596494	-1.69887557317576	3.33511427747303	0.00101948199454048	0.0364870770337541	-0.87226591223325	0.0895390083351876
ENST00000623384.1	ENSG00000176454.13	LPCAT4	protein_coding	chr15	34364607	34365955	-	1349	-0.369583794934872	0.366703971663094	-3.33503382824464	0.00101976100828743	0.0364870770337541	-1.14682660671704	0.444265514523345
ENST00000636062.1	ENSG00000164904.16	ALDH7A1	protein_coding	chr5	126549504	126595093	-	1809	-0.64082848017954	-0.307899698022269	-3.33489685117791	0.00102023623555918	0.0364872894731952	-1.01762424832833	0.117296585353675
ENST00000446190.5	ENSG00000185684.12	EP400NL	protein_coding	chr12	132084283	132123580	+	3697	0.253630435357971	0.0486241813637904	3.33448877962937	0.00102165322061359	0.0365084932084642	-1.09787719872739	0.549317940413473
ENST00000258534.12	ENSG00000136048.13	DRAM1	protein_coding	chr12	101877351	101923623	+	3519	0.219279732074546	0.734071013127746	3.33435766311941	0.00102210889821424	0.0365084932084642	-1.20808253127434	0.432582721979912
ENST00000215659.12	ENSG00000188130.13	MAPK12	protein_coding	chr22	50252903	50261825	-	1918	0.376756044360033	1.10567701814552	3.33432058002779	0.001022237809837	0.0365084932084642	-1.28763837617471	0.470517979705493
ENST00000569679.1	ENSG00000260644.6	HERC2P5	transcribed_unprocessed_pseudogene	chr16	32760943	32771598	+	1647	0.290261177471589	1.83937898352017	3.33385197756458	0.00102386811539409	0.0365479323495654	-1.40846683338886	0.431817747315001
ENST00000545177.4	ENSG00000230438.6	SERPINB9P1	lincRNA	chr6	2854657	2881407	-	1375	-0.143972268027986	2.16231814463472	-3.33368868010121	0.00102443680986069	0.0365479323495654	-1.46586354220495	0.0352019828832191
ENST00000433871.5	ENSG00000186162.10	CIDECP	transcribed_unprocessed_pseudogene	chr3	10017490	10023747	-	770	0.306276184948262	1.50482470065248	3.33359812089321	0.00102475231539617	0.0365479323495654	-1.36260146286082	0.388501829546409
ENST00000273550.11	ENSG00000167996.15	FTH1	protein_coding	chr11	61964285	61967660	-	1229	-0.166087442323685	6.25107559914684	-3.33328514005681	0.00102584342906475	0.0365700718064117	-2.2251228608976	0.375629946009691
ENST00000380375.4	ENSG00000137274.12	BPHL	protein_coding	chr6	3119326	3152669	+	1050	1.71490956385942	-3.47772451020155	3.33272163309827	0.00102781065863498	0.0366234091241382	-1.2657676347972	0.220864130748465
ENST00000454678.6	ENSG00000234127.8	TRIM26	protein_coding	chr6	30184455	30213366	-	3478	-0.497324202275973	2.45672052654046	-3.33147198518619	0.00103218579701485	0.03676245795598	-1.52380333344575	0.0177528033297072
ENST00000567895.5	ENSG00000167515.10	TRAPPC2L	protein_coding	chr16	88857086	88861351	+	854	0.188957192676947	2.0004334199227	3.3312579132383	0.0010329370237298	0.0367723688621759	-1.46464780370557	0.10324706335094
ENST00000559223.5	ENSG00000104047.14	DTWD1	protein_coding	chr15	49621045	49634730	+	794	0.621383460379498	-0.671350740942801	3.33031435942832	0.00103625424666615	0.0368721986937472	-0.995104835482931	0.0827203764164525
ENST00000487793.5	ENSG00000099889.13	ARVCF	protein_coding	chr22	19981152	19987190	-	863	-0.662467058878296	-1.89251593368811	-3.33003500682407	0.00103723826218195	0.0368721986937472	-0.88302951384518	0.336844923581993
ENST00000533859.1	ENSG00000254896.1	OPCML-IT1	sense_intronic	chr11	133360029	133366080	-	2936	-0.147611214806523	1.43537852942713	-3.32988361195094	0.00103777191241851	0.0368721986937472	-1.35187266722483	0.472777523298053
